"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"LOC102915365",-0.131847092741318,1.35128868141598,-0.514782307514391,0.606809373563527,0.832761950603997,-5.78571707424784,-0.514633181564198
"novel_gene_NC_056026.1_8372",0.0887215561606204,0.491745255059169,0.514736071891813,0.606859236101643,0.832764534858929,-5.7606800418822,0.514561840889761
"Kidins220",-0.0370907361919502,7.48346666507394,-0.514543338653322,0.606889590237942,0.832764534858929,-6.25251948451955,-0.514518413084132
"Lhfpl6",-0.112894620455345,3.59786707250006,-0.514607470381509,0.606952856413576,0.832797601514291,-5.71486859104949,-0.514427900987726
"Gpld1",0.1192709212878,-0.238839428564973,0.514484849059674,0.607028864989981,0.8328481465714,-5.78506234174889,0.514319164479503
"novel_gene_NC_056015.1_45929",0.0299419385975109,1.497037550711,0.514226037186494,0.6071408984403,0.832945773913276,-6.00825843417942,0.514158902518047
"Cysltr2",-0.168172314584346,3.45321571918961,-0.514426969785494,0.607178372207782,0.832945773913276,-5.54471176557033,-0.514105299872942
"Sez6",0.200076986947855,3.39316929107593,0.514369141943414,0.607253302010634,0.832994819829038,-5.50677968347365,0.513998124376168
"R3hcc1",-0.0461609415929191,4.59592730371249,-0.514021090896383,0.607308987155134,0.833017462414841,-5.86967460978707,-0.513918479211551
"Zxdc",0.0467575037546626,5.73260884722027,0.513767401150069,0.60743080326059,0.833130804988173,-6.26894755557726,0.513744259838989
"novel_gene_NC_056008.1_13033",-0.0458639354311656,0.664298331160545,-0.513624611997487,0.60759309989697,0.833281898415275,-5.87879924326957,-0.513512170106351
"Isy1",0.0414702564344362,4.57334964689241,0.513578613692765,0.607619346864379,0.833281898415275,-5.86537637409097,0.513474638645175
"novel_gene_NC_056009.1_6143",-0.0670496442259151,0.843957535753554,-0.513706773939401,0.607708745148568,0.833331484262949,-5.5340591751838,-0.513346810323257
"novel_gene_NC_056011.1_29635",0.0333045552481762,3.29460529523854,0.513303175863684,0.607756495137166,0.833331484262949,-6.25958089264164,0.513278537271517
"Rad51c",-0.0689581383958883,1.49681562539151,-0.5133406043261,0.607813682482002,0.833331484262949,-5.79752203401412,-0.513196773812856
"LOC121822309",0.0456427427101781,0.839705712052312,0.513338068293988,0.607835352510637,0.833331484262949,-5.75790717169644,0.513165792041704
"novel_gene_NC_056028.1_19460",-0.0550650020030379,1.46267967140613,-0.513387073437046,0.607851471612928,0.833331484262949,-5.6432354396916,-0.513142746783022
"Bid",-0.127931342366407,4.13725445755054,-0.513190483688761,0.607972067057416,0.833415606587012,-5.65276908089212,-0.512970341780937
"Zfhx3",-0.0371955972510392,6.14863830157721,-0.512960748341017,0.607996934614387,0.833415606587012,-6.23875677246988,-0.512934792655971
"novel_gene_NC_056010.1_37841",-0.0945764983289074,3.71072098637989,-0.51286602459454,0.608058408776083,0.833415606587012,-6.32380737604773,-0.512846915769413
"Eif2b3",-0.0819084604595602,2.55001956313011,-0.514004031930156,0.60806962209502,0.833415606587012,-5.12915415395451,-0.512830886835083
"Arl5c",0.24430864372434,1.18600472706312,0.513969355496783,0.608208154118924,0.833451051481767,-5.0955150828833,0.512632872413868
