"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"12428","novel_gene_NC_056015.1_33268","2.500184","2.356908","2.496699","2.335942","0.968689425473214","0.514179282592513","0.514179282592513","0.514179282592513","0.514179282592513","0.968689425473214"
"12429","novel_gene_NC_056015.1_33406","1.426532","1.344165","1.183434","1.340491","0.101145038664485","0.457336608086931","0.457336608086931","0.277558882255286","0.277558882255286","0.916704548145733"
"12430","novel_gene_NC_056015.1_33750","3.670779","3.463963","3.160311","3.081366","0.0025740479061148","0.254552068073774","0.00137429566605934","0.0292034962363392","0.557464487391212","0.0107004302352952"
"12431","novel_gene_NC_056015.1_33752","3.301194","3.113550","2.712489","2.651422","0.000181899829707464","0.301667829425403","0.000112755812397482","0.00191098613972412","0.578878096251275","0.00071841424227929"
"12432","novel_gene_NC_056015.1_33754","-0.06036288"," 0.24210001"," 0.70811504"," 0.90093920","0.0160116000947161","0.481177764249912","0.00877565014487173","0.0526307845246317","0.562893097165409","0.0205201515895914"
"12433","novel_gene_NC_056015.1_33760","-0.3074578"," 0.0945823","-0.6836400","-0.3795612","0.387111273842988","0.387111273842988","0.798274982700519","0.138965569766873","0.43497984935025","0.387111273842988"
"12434","novel_gene_NC_056015.1_33762","2.291602","2.387863","1.744637","1.676593","0.000636422776424103","0.457017186852809","0.000330396515190054","7.72297412154065e-05","0.649930824837107","6.41336131023999e-05"
"12435","novel_gene_NC_056015.1_33795","2.780812","2.688715","2.599880","2.477343","0.357230136695182","0.593796254238221","0.15034981393058","0.479745169606265","0.47115129172555","0.216087843757957"
"12436","novel_gene_NC_056015.1_33940"," 0.87742445"," 0.39476654","-0.09686905","-0.19096363","3.94028981456469e-05","0.0169023724011235","2.30537927084514e-05","0.0169023724011235","0.542932501628544","0.00717155571425549"
"12437","novel_gene_NC_056015.1_34244","3.948973","3.768695","3.124263","2.976374","0.00567449626369558","0.605323335879048","0.00529291228475303","0.0136804350575078","0.605323335879048","0.00567449626369558"
"12438","novel_gene_NC_056015.1_34268"," 0.2783676"," 0.0539378","-0.1268735","-0.1097011","0.240178597132426","0.44507777115195","0.240178597132426","0.44507777115195","0.989830568455572","0.44507777115195"
"12439","novel_gene_NC_056015.1_34325","1.821534","1.986367","1.562500","1.390046","0.00449395250615637","0.0438916848394684","2.82184002725137e-05","2.09956150882625e-05","0.0438916848394684","2.52947976733921e-07"
"12440","novel_gene_NC_056015.1_34335"," 0.20967815"," 0.81622867","-0.06267434","-0.14672073","0.436586333449902","0.0869234299339606","0.266864084387647","0.0134868319175421","0.631480435519071","0.00943782666720389"
"12441","novel_gene_NC_056015.1_34444","0.2270031","0.7475592","0.5855271","0.7264976","0.0938130366449861","0.0424777753070036","0.0681146446613999","0.658057747653716","0.714743651394763","0.714743651394763"
"12442","novel_gene_NC_056015.1_34571","4.089684","3.982372","4.126583","4.060111","0.828610520755578","0.828610520755578","0.883520304054788","0.828610520755578","0.828610520755578","0.828610520755578"
"12443","novel_gene_NC_056015.1_3510","0.3796483","0.7680042","0.7461771","0.8864164","0.0732183407333173","0.0615722684053906","0.0390250490129583","0.809823611212641","0.64501974158906","0.689735508328942"
"12444","novel_gene_NC_056015.1_35114","2.153170","2.043846","2.110920","2.151000","0.702142070630451","0.527503298490777","0.986495524796162","0.702142070630451","0.702142070630451","0.527503298490777"
"12445","novel_gene_NC_056015.1_35446","4.032009","4.259234","4.436583","4.233456","0.141956214857194","0.372003911073566","0.372003911073566","0.372003911073566","0.372003911073566","0.804113938964057"
"12446","novel_gene_NC_056015.1_35692","1.182921","1.172046","1.228533","1.344706","0.682933815666323","0.7937873146788","0.294945266778457","0.602356964166658","0.515637412770077","0.294945266778457"
"12447","novel_gene_NC_056015.1_35698","3.296731","3.529548","3.463275","3.589448","0.105652657030606","0.0197253521051355","0.00703506752357925","0.443217250764401","0.167496120890579","0.443217250764401"
"12448","novel_gene_NC_056015.1_3604"," 0.1372722"," 0.1441657"," 0.1586836","-0.0227257","0.916902370360073","0.916902370360073","0.349577362920006","0.916902370360073","0.349577362920006","0.349577362920006"
"12449","novel_gene_NC_056015.1_36071","4.452968","4.032972","4.736291","4.587318","0.415640135682766","0.320710224643453","0.553918844970708","0.0894067874243802","0.739490020377842","0.113685275599663"
"12450","novel_gene_NC_056015.1_3610","2.240578","2.051505","2.115491","1.942956","0.71032497995282","0.606190061671062","0.390246782507157","0.764415773150008","0.517645074592455","0.548695586868467"
"12451","novel_gene_NC_056015.1_3616","0.4356849","0.2702659","0.2982585","0.1678528","0.401016586616627","0.401016586616627","0.237832655809058","0.930817896938179","0.401016586616627","0.401016586616627"
"12452","novel_gene_NC_056015.1_36176","0.4858932","0.2445235","0.4259585","0.3627516","0.841686289720596","0.826584342143063","0.841686289720596","0.826584342143063","0.841686289720596","0.826584342143063"
"12453","novel_gene_NC_056015.1_36180","-0.1273672"," 0.4198407"," 0.4481635"," 0.3525970","0.150145734585204","0.150145734585204","0.155200804152095","0.931971890780239","0.931971890780239","0.931971890780239"
"12454","novel_gene_NC_056015.1_36182","2.234567","2.231251","2.244667","2.123350","0.995792328224485","0.995792328224485","0.872128416472395","0.995792328224485","0.872128416472395","0.872128416472395"
"12455","novel_gene_NC_056015.1_3634","1.682561","1.506167","1.555951","1.361504","0.641301672395464","0.641301672395464","0.249013812448034","0.882214421412336","0.346729392236472","0.346729392236472"
"12456","novel_gene_NC_056015.1_3636","2.254028","2.190634","2.244330","2.156570","0.916970434852187","0.916970434852187","0.916970434852187","0.916970434852187","0.916970434852187","0.916970434852187"
"12457","novel_gene_NC_056015.1_3644","-0.3483473","-0.1942033","-0.1977928","-0.3456109","0.327818545848196","0.327818545848196","0.931243517464751","0.931243517464751","0.327818545848196","0.327818545848196"
"12458","novel_gene_NC_056015.1_36482","0.3684781","0.5250265","0.4623383","0.5009163","0.821907834875122","0.821907834875122","0.821907834875122","0.854564409096529","0.854564409096529","0.854564409096529"
"12459","novel_gene_NC_056015.1_36609","0.2072214","0.1805989","0.3513074","0.3499769","0.421952575485619","0.968290333660272","0.421952575485619","0.421952575485619","0.968290333660272","0.421952575485619"
"12460","novel_gene_NC_056015.1_37326","3.011391","3.565753","1.849894","1.639677","0.000509411706777106","0.114653231568275","0.00014882831964074","5.27036550092074e-06","0.514226767118154","2.63722149449299e-06"
"12461","novel_gene_NC_056015.1_37515","3.526147","3.269032","3.292088","3.158676","0.0690084281595466","0.0688339207909247","0.0133436386372801","0.877222003027321","0.359186367337615","0.359186367337615"
"12462","novel_gene_NC_056015.1_38307","-0.6997495","-0.7246607","-0.6329522","-0.6582873","0.859295193739954","0.960849985328151","0.859295193739954","0.859295193739954","0.859295193739954","0.859295193739954"
"12463","novel_gene_NC_056015.1_38615","4.725447","4.118376","3.790240","3.412934","0.000973899542883768","0.0298568577200078","2.18317577126575e-05","0.108573993739545","0.108573993739545","0.00439764390343805"
"12464","novel_gene_NC_056015.1_3884"," 0.2748960"," 0.6839137","-0.4856880","-0.5223941","0.00287645387131592","0.105280329440776","0.00287645387131592","3.68418683252779e-05","0.908456478665957","3.68418683252779e-05"
"12465","novel_gene_NC_056015.1_39013","2.698366","2.071815","1.678116","1.421003","0.00749209653390257","0.121201307073942","0.00173629189351662","0.161320496542035","0.377947994849645","0.0452083032097573"
"12466","novel_gene_NC_056015.1_39485","0.4696372","0.3137004","0.1905740","0.2257273","0.360131885140283","0.557165111965333","0.360131885140283","0.557165111965333","0.965435688679151","0.557165111965333"
"12467","novel_gene_NC_056015.1_39613","1.1398356","1.1322911","0.9634033","1.0008458","0.525746630385409","0.950679342505549","0.525746630385409","0.525746630385409","0.950679342505549","0.525746630385409"
"12468","novel_gene_NC_056015.1_39774","-0.4499923"," 0.7330531"," 0.7845908"," 0.9112735","0.00770140315488485","0.00770140315488485","0.00770140315488485","0.95257936347126","0.839263131684924","0.839263131684924"
"12469","novel_gene_NC_056015.1_39782","3.086586","3.047693","3.228376","3.225590","0.0933989863404832","0.677888853815787","0.0933989863404832","0.0492719352771682","0.985045203646801","0.0492719352771682"
"12470","novel_gene_NC_056015.1_39784","1.505765","1.364394","1.539107","1.525636","0.849880640480593","0.558583066914742","0.849880640480593","0.545736294277957","0.849880640480593","0.545736294277957"
"12471","novel_gene_NC_056015.1_39788","0.1961769","0.3828290","0.2741863","0.2429865","0.817810747007434","0.384509272032237","0.928127730437532","0.496866942935549","0.817810747007434","0.384509272032237"
"12472","novel_gene_NC_056015.1_39790","1.235361","2.143513","1.754486","1.789007","0.278863683880196","0.0549575383247188","0.278863683880196","0.278863683880196","0.858848745534072","0.278863683880196"
"12473","novel_gene_NC_056015.1_39798","-0.43516220","-0.17082382","-0.03968662"," 0.04795107","0.0718403811649827","0.281979230214484","0.0718403811649827","0.460101796042274","0.775050586960693","0.386396593420104"
"12474","novel_gene_NC_056015.1_39861","-0.71941791"," 0.13019018"," 0.16005734"," 0.01548964","0.0345014323007486","0.0345014323007486","0.111737500519939","0.942035894159235","0.64569502727927","0.64569502727927"
"12475","novel_gene_NC_056015.1_39871","4.168101","4.260558","6.000614","5.947434","1.72105378911884e-12","0.864709359441574","5.64958992451303e-12","1.72105378911884e-12","0.864709359441574","4.58176991945553e-12"
"12476","novel_gene_NC_056015.1_39881","-1.0663218","-0.2189699","-0.0954637","-0.3572015","0.0101969775329296","0.0101969775329296","0.0457437548847028","0.777913082328146","0.550806189120081","0.624175691970083"
"12477","novel_gene_NC_056015.1_39883","-0.5361453"," 0.2380637"," 0.2744922"," 0.1921805","0.0403426044523306","0.0403426044523306","0.0758073097582907","0.930663101211134","0.887459709215906","0.887459709215906"
"12478","novel_gene_NC_056015.1_39983","0.6126282","0.4791673","0.4963002","0.4302501","0.465858560658511","0.465858560658511","0.385619790116085","0.836247434386381","0.702940348644554","0.720437851039803"
"12479","novel_gene_NC_056015.1_40031","0.6856237","0.7584155","1.2142814","1.2309078","1.49620073066036e-05","0.29294000646598","1.49620073066036e-05","0.000147223101017881","0.940643933506997","0.000147223101017881"
"12480","novel_gene_NC_056015.1_40047","1.013066","1.143475","1.361369","1.346326","0.0164485626174845","0.168458910306563","0.0164485626174845","0.168458910306563","0.855675688688908","0.168458910306563"
"12481","novel_gene_NC_056015.1_40367","0.5173432","0.4717035","0.2897489","0.1725519","0.20151608224117","0.876016605005601","0.0255396630111577","0.20151608224117","0.241579723246208","0.0255396630111577"
"12482","novel_gene_NC_056015.1_40369","1.3033656","1.1360726","0.9714859","0.8785729","0.015702933858558","0.218694945736103","0.00265276747371113","0.159522919087769","0.310812251180241","0.0246846060743214"
"12483","novel_gene_NC_056015.1_40383","1.2296842","1.1334252","1.0563313","0.9485749","0.208766357942889","0.438532813905964","0.0686781985602366","0.456098362047989","0.438532813905964","0.208766357942889"
"12484","novel_gene_NC_056015.1_40415","2.108851","1.502071","1.791752","1.931234","0.0880464486789145","0.00252191973018941","0.367128132326172","0.0880464486789145","0.38693841853591","0.0264595144472527"
"12485","novel_gene_NC_056015.1_40429","-0.015481492"," 0.524104146"," 0.125782887"," 0.004125965","0.679284326088773","0.18208908012779","0.905703315604066","0.362787462764289","0.679284326088773","0.18208908012779"
"12486","novel_gene_NC_056015.1_40647","-0.229945458","-0.011032753","-0.110847447"," 0.009941755","0.343147492628339","0.0894278224667978","0.0894278224667978","0.343147492628339","0.343147492628339","0.954823590327497"
"12487","novel_gene_NC_056015.1_40684","0.52972040","0.11936798","0.14884343","0.04090201","0.0967133782638082","0.0967133782638082","0.0630317797300033","0.988575974548357","0.564552385855892","0.564552385855892"
"12488","novel_gene_NC_056015.1_40776","1.561261","1.801740","1.749123","1.643125","0.0667556531849991","0.020464810360671","0.335381495438743","0.448564146507351","0.315172165663431","0.10146624660556"
"12489","novel_gene_NC_056015.1_40782","1.946174","2.005169","2.052482","1.981381","0.755060167465585","0.755060167465585","0.755060167465585","0.755060167465585","0.755060167465585","0.755060167465585"
"12490","novel_gene_NC_056015.1_40784","2.131787","2.045845","2.214863","2.068731","0.669734605249461","0.792268831078941","0.792268831078941","0.504040876134457","0.504040876134457","0.956555532683802"
"12491","novel_gene_NC_056015.1_40786","2.849349","2.694897","2.900689","2.751881","0.655738607522399","0.655738607522399","0.655738607522399","0.655738607522399","0.655738607522399","0.894091587474132"
"12492","novel_gene_NC_056015.1_40788","1.305220","1.275642","1.439963","1.326802","0.489512439024681","0.936937624695176","0.936937624695176","0.489512439024681","0.489512439024681","0.936937624695176"
"12493","novel_gene_NC_056015.1_41118","2.429814","2.389346","2.279923","2.093187","0.600368067320893","0.929159573957253","0.144470665234624","0.600368067320893","0.340215281018713","0.144470665234624"
"12494","novel_gene_NC_056015.1_41120","3.075148","3.031192","3.260069","3.185353","0.309709730325222","0.898093902962968","0.437097338076758","0.309709730325222","0.688781283662006","0.437097338076758"
"12495","novel_gene_NC_056015.1_4143","0.6016147","0.2149655","0.7970753","0.5504038","0.440886499419094","0.167011657867432","0.939506422090571","0.0454336044875864","0.440886499419094","0.167011657867432"
"12496","novel_gene_NC_056015.1_41535","1.508364","1.769662","1.557723","1.530455","0.903505776812148","0.903505776812148","0.903505776812148","0.903505776812148","0.903505776812148","0.903505776812148"
"12497","novel_gene_NC_056015.1_41537","6.055365","5.358278","4.955929","4.916947","0.0085546367764304","0.130684397681686","0.0085546367764304","0.21178687318373","0.891472506652651","0.21178687318373"
"12498","novel_gene_NC_056015.1_41596","4.466720","4.322187","4.354153","4.390271","0.451721941363753","0.413844811204275","0.591337725585011","0.699478648817341","0.699478648817341","0.648950778610482"
"12499","novel_gene_NC_056015.1_41719","0.82511358","0.66655325","0.25460533","0.09614763","0.0488603227531244","0.616864511018218","0.0410819097653647","0.098701671018436","0.616864511018218","0.0488603227531244"
"12500","novel_gene_NC_056015.1_42058","4.507405","4.494426","5.108123","4.946594","7.87446823103706e-05","0.974293407342161","0.00206433514028721","7.87446823103706e-05","0.239053157708562","0.00206433514028721"
"12501","novel_gene_NC_056015.1_42187","2.451320","2.513554","1.933080","1.629776","0.00915876962110837","0.72594527897946","0.000258072767233158","0.00466590966609807","0.11362790410525","0.000167478563405576"
"12502","novel_gene_NC_056015.1_42203","6.213507","6.160402","5.485758","5.085993","0.000176207944671873","0.743301751336724","1.03265883914391e-06","0.000292176675127024","0.0225996370548494","1.03265883914391e-06"
"12503","novel_gene_NC_056015.1_42406","0.8165996","1.8122465","1.8349591","1.7637164","0.0207886701280869","0.0207886701280869","0.0329174536078315","0.817028946939576","0.817028946939576","0.817028946939576"
"12504","novel_gene_NC_056015.1_42926","0.9240488","0.7021261","0.9117068","1.0512498","0.944021459874854","0.0849352901536659","0.2193460077359","0.0849352901536659","0.2193460077359","0.00834750349366742"
"12505","novel_gene_NC_056015.1_43355","3.243740","3.182431","3.250434","3.311458","0.863407277552466","0.792508274727301","0.792508274727301","0.792508274727301","0.792508274727301","0.792508274727301"
"12506","novel_gene_NC_056015.1_43560","3.184117","3.339177","3.255827","3.168639","0.761159947685364","0.624582564824332","0.971007891086845","0.761159947685364","0.761159947685364","0.624582564824332"
"12507","novel_gene_NC_056015.1_4360","1.5208915","1.1292474","1.0717912","0.9168711","0.0199647014172975","0.0360946132014045","0.00126261527761356","0.655931532034722","0.211191319867815","0.113599794039853"
"12508","novel_gene_NC_056015.1_4366","0.3060144","0.4020862","0.5136622","0.6026987","0.378938079172869","0.549880093229676","0.334012883690784","0.549880093229676","0.549880093229676","0.378938079172869"
"12509","novel_gene_NC_056015.1_4372","1.4003492","1.1789423","0.9820758","0.9354956","0.00261961832649817","0.0888443233307127","0.0013702989740863","0.0888443233307127","0.551719519409349","0.0443033352858655"
"12510","novel_gene_NC_056015.1_44618","3.106587","4.243473","2.036883","1.570758","0.0414653086217756","0.0601158316670126","0.0036331441740096","0.000332099620268455","0.249531390402835","3.23644729040297e-05"
"12511","novel_gene_NC_056015.1_44700","3.477462","3.028340","2.284061","2.024854","1.78511412236427e-06","0.0483628234823616","7.81585298745601e-08","0.000297830224553547","0.112010616648945","5.15366195510972e-06"
"12512","novel_gene_NC_056015.1_44708"," 1.15688572"," 0.74139205"," 0.12787935","-0.03350481","0.000149465398180973","0.109524100893896","3.00219797856146e-05","0.00730855873584948","0.341615142363376","0.000911987202703102"
"12513","novel_gene_NC_056015.1_44889","0.7724468","0.8861179","0.8623376","0.9887321","0.925605586768349","0.925605586768349","0.925605586768349","0.925605586768349","0.925605586768349","0.925605586768349"
"12514","novel_gene_NC_056015.1_45245","1.537509","1.731077","1.260626","1.562130","0.314254600464578","0.586027799839022","0.878876677197684","0.153453831487156","0.314254600464578","0.586027799839022"
"12515","novel_gene_NC_056015.1_45927","3.167627","3.207019","2.937949","2.808541","0.158541672488407","0.459096793465169","0.0313729543886009","0.0398345753483752","0.328815454697157","0.00834546207341217"
"12516","novel_gene_NC_056015.1_45929","1.722443","1.734472","1.468297","1.327828","0.195014692983699","0.559689093604637","0.0416024829377707","0.0735877149118503","0.334310839334464","0.0171535752528935"
"12517","novel_gene_NC_056015.1_46040","2.978136","2.868801","2.205150","1.856196","0.0158992604307432","0.708105791947769","0.00332181708468585","0.0265343303110833","0.332805165695078","0.00374737596130283"
"12518","novel_gene_NC_056015.1_46125","-0.4444095","-0.8265823","-0.3164061","-0.6180350","0.660470583391855","0.534702864065283","0.660470583391855","0.413785251876217","0.558515927970597","0.558515927970597"
"12519","novel_gene_NC_056015.1_46128"," 0.3364714"," 0.0616080","-0.5298352","-1.4520959","0.0202431689806924","0.297120117395019","8.03996588087207e-05","0.144518613434403","0.0202431689806924","0.000568374437012401"
"12520","novel_gene_NC_056015.1_46266","0.6401222","0.4547628","0.3136705","0.3432897","0.0115412914505631","0.15125353135761","0.0126821390363092","0.187086323695933","0.824914355448994","0.234873905004295"
"12521","novel_gene_NC_056015.1_46268","1.633604","1.439026","1.334691","1.298861","0.00152519198913132","0.0356696648353264","0.000751941535252357","0.203574909925989","0.533976161229652","0.0803640813187263"
"12522","novel_gene_NC_056015.1_46551","3.895426","3.600737","3.033514","2.607386","0.0132692402265454","0.355975747561795","0.00061308579946915","0.0801413651244254","0.129372713981316","0.0031159248460687"
"12523","novel_gene_NC_056015.1_47135","2.491165","3.036158","2.437124","2.667100","0.718118302004159","0.422663785932304","0.718118302004159","0.331103836021236","0.629321870998479","0.555129918432386"
"12524","novel_gene_NC_056015.1_47328","1.672352","1.802105","1.845927","1.902916","0.337541733983205","0.419545590500457","0.193463988983771","0.713425731666316","0.618768504464409","0.470425781883951"
"12525","novel_gene_NC_056015.1_47336","0.2841879","0.1815995","0.3932615","0.3836153","0.246727905307015","0.246727905307015","0.246727905307015","0.037883116218684","0.959584671358995","0.037883116218684"
"12526","novel_gene_NC_056015.1_47338","0.2342149","0.4197170","0.4447797","0.5230979","0.17394013840487","0.196341959917825","0.0584440746611955","0.785945552607353","0.485493701454366","0.40960377478463"
"12527","novel_gene_NC_056015.1_47718","2.144115","2.081402","1.994193","1.945444","0.462257961385979","0.871642923063064","0.462257961385979","0.462257961385979","0.810227186725876","0.462257961385979"
"12528","novel_gene_NC_056015.1_47720"," 0.005496332"," 0.431154646","-0.307665075","-0.319689427","0.307088900890572","0.188284535842488","0.307088900890572","0.0214660545774971","0.971079404423733","0.0214660545774971"
"12529","novel_gene_NC_056015.1_47722","0.2381938","0.4284530","0.6821437","0.6571517","0.00470856467852491","0.164109789041239","0.00470856467852491","0.0767964865854675","0.971950935817545","0.0767964865854675"
"12530","novel_gene_NC_056015.1_47724","-0.083712484"," 0.091343850","-0.003921011"," 0.177406018","0.428696905083525","0.215737715664304","0.125835489164506","0.428696905083525","0.215737715664304","0.428696905083525"
"12531","novel_gene_NC_056015.1_48096","-0.5537170"," 0.7241412"," 0.7527624"," 1.2932320","0.0197176349324571","0.0197176349324571","0.00282142216247324","0.953007589472434","0.276617194283173","0.276617194283173"
"12532","novel_gene_NC_056015.1_4832","2.648115","2.887054","2.723213","2.898109","0.65977683775664","0.394044530642192","0.394044530642192","0.52313987400877","0.422046363951988","0.729527602954563"
"12533","novel_gene_NC_056015.1_49046","5.913923","5.680383","5.847305","5.946156","0.542779335345988","0.00879670464960423","0.566657390983496","0.0376267913804377","0.288694664888801","0.00434184740245359"
"12534","novel_gene_NC_056015.1_49152","3.911730","3.998191","4.376927","4.547652","0.000110727388761209","0.471930619390596","2.87549872445633e-06","0.000511772308335349","0.0884955880356037","7.14489001240483e-06"
"12535","novel_gene_NC_056015.1_49500","2.615349","2.238615","2.253354","2.178656","0.090002120808646","0.090002120808646","0.0570007405916395","0.904937516985781","0.638230135085403","0.638230135085403"
"12536","novel_gene_NC_056015.1_49734","2.018183","1.784008","1.771240","1.745756","0.199139236791965","0.199139236791965","0.199139236791965","0.8541760502101","0.8541760502101","0.8541760502101"
"12537","novel_gene_NC_056015.1_49736","-0.25134973"," 0.26879626","-0.01941347"," 0.20574471","0.625486945770186","0.532116772182999","0.532116772182999","0.625486945770186","0.625486945770186","0.866808709227852"
"12538","novel_gene_NC_056015.1_49922","3.470733","4.184444","4.104971","4.262521","0.062607738651611","0.0345439417160119","0.0345439417160119","0.843068603846053","0.843068603846053","0.853817390109114"
"12539","novel_gene_NC_056015.1_50030","-0.1891736","-0.2768317","-0.2984706","-0.4916641","0.744413373775178","0.766331896588417","0.194541930039909","0.766331896588417","0.247313919021215","0.206276288884055"
"12540","novel_gene_NC_056015.1_50032","0.8078040","0.6472226","0.7070854","0.5648899","0.76716712615222","0.682997478762028","0.682997478762028","0.780633597257282","0.682997478762028","0.682997478762028"
"12541","novel_gene_NC_056015.1_50036","1.365087","1.254671","1.300198","1.506384","0.621556148119605","0.413304708217054","0.412599680652588","0.621556148119605","0.197094784486304","0.136248364052441"
"12542","novel_gene_NC_056015.1_5123","1.2275462","1.0358676","0.9537849","0.8686487","0.0521868963801054","0.146566424908197","0.00954044322897328","0.496387025011119","0.373172864914419","0.146566424908197"
"12543","novel_gene_NC_056015.1_5299","-1.0922035","-0.5012632","-0.3255657","-0.1353219","0.0198998905021159","0.0670542298769208","0.0066289075550137","0.483335006026406","0.483335006026406","0.225906871731125"
"12544","novel_gene_NC_056015.1_544","0.3614739","0.3861280","0.4267794","0.5824583","0.615875917322642","0.638387116179223","0.45867427200235","0.83371021674478","0.615875917322642","0.615875917322642"
"12545","novel_gene_NC_056015.1_550","2.064303","1.940688","2.037972","2.059216","0.989985454144069","0.989985454144069","0.989985454144069","0.989985454144069","0.989985454144069","0.989985454144069"
"12546","novel_gene_NC_056015.1_5755","-0.3392239"," 0.1712117"," 0.6626605"," 0.7331544","0.0068609355966109","0.192599902337147","0.0068609355966109","0.0915235790406973","0.829369498217412","0.0864804544554727"
"12547","novel_gene_NC_056015.1_6159","1.297743","1.830460","1.828063","1.727443","0.167187270534722","0.167187270534722","0.424720865996375","0.896260804308249","0.624361256004867","0.624361256004867"
"12548","novel_gene_NC_056015.1_6259","1.9981771","1.1127624","1.2746396","0.6340663","0.132309296834321","0.100099556566266","0.00756689988648114","0.728235910341811","0.132309296834321","0.190121070629495"
"12549","novel_gene_NC_056015.1_6285"," 0.93142699"," 0.02402095"," 0.09562268","-0.49754234","0.0869049463420781","0.0869049463420781","0.00606881221312017","0.928823897389886","0.164516720988788","0.164516720988788"
"12550","novel_gene_NC_056015.1_6291","1.4546682","0.5413856","0.6762048","0.1975536","0.122500741191052","0.106365219734551","0.0214329446007574","0.819551722362656","0.318463070984779","0.353512358095302"
"12551","novel_gene_NC_056015.1_6319","1.48675047","3.06388823","0.09644302","0.03194679","0.0271495933084503","0.0276921656079118","0.0227731495849338","6.98637759163053e-05","0.7938445849522","6.98637759163053e-05"
"12552","novel_gene_NC_056015.1_6699","3.832583","3.684631","3.441141","3.391341","0.016930197597067","0.451727658952855","0.0122566114367507","0.0630716841956994","0.634449901826242","0.0320545171357737"
"12553","novel_gene_NC_056015.1_6705","1.0271237","0.9252393","0.7001816","0.6260657","0.0567246754921609","0.639210023728094","0.0475090553894232","0.109477003342709","0.639210023728094","0.0567246754921609"
"12554","novel_gene_NC_056015.1_6715","1.3075310","1.1047677","0.9131246","0.8410192","0.0406974426988928","0.354533600821676","0.0235036944215227","0.181712806050598","0.567706355249025","0.0818096733481015"
"12555","novel_gene_NC_056015.1_6812"," 0.01257994"," 0.03446517","-0.02542534"," 0.33902895","0.648751606997254","0.648751606997254","0.648751606997254","0.941696735458815","0.601502116190105","0.601502116190105"
"12556","novel_gene_NC_056015.1_7069","3.104181","2.955367","3.004424","2.978635","0.821098867179993","0.821098867179993","0.821098867179993","0.919896567688586","0.919896567688586","0.919896567688586"
"12557","novel_gene_NC_056015.1_7161","-0.0505635","-0.1648052"," 0.1687897"," 0.1256358","0.0941974619197163","0.348636038996658","0.163185956657221","0.0212030128739783","0.686276992816497","0.0322528814896589"
"12558","novel_gene_NC_056015.1_7286","-0.5503679","-0.4205730","-0.4808840","-0.4135718","0.689377685935757","0.541372811653787","0.541372811653787","0.689377685935757","0.689377685935757","0.933454483830314"
"12559","novel_gene_NC_056015.1_7439","1.999957","2.005292","2.780298","3.005218","1.7414034365419e-05","0.838150259435742","8.20791223704075e-07","8.92852415758978e-06","0.170991647520464","5.9938860892984e-07"
"12560","novel_gene_NC_056015.1_7726","1.750422","2.042206","1.531764","1.692057","0.378365963062915","0.276639534345887","0.649071528788825","0.062902152015083","0.603334948126318","0.179292092302523"
"12561","novel_gene_NC_056015.1_8282"," 0.10201783"," 0.08799567","-0.30958471","-0.43705501","0.00969376004840778","0.943084826154881","0.00145396915698747","0.00969376004840778","0.360647236230461","0.00145396915698747"
"12562","novel_gene_NC_056015.1_8286","2.633583","2.628879","2.578010","2.550866","0.768096658814789","0.846125834344289","0.768096658814789","0.768096658814789","0.768096658814789","0.768096658814789"
"12563","novel_gene_NC_056015.1_8288","-0.23586605"," 0.03719379","-0.49283009","-0.44443799","0.29386448296096","0.237042046490272","0.350840413188252","0.0344216649619347","0.828152047592976","0.0364659017002953"
"12564","novel_gene_NC_056015.1_8296","0.5770864","0.5631536","0.3774318","0.3463227","0.0666234823248458","0.967271132899887","0.0666234823248458","0.0666234823248458","0.872656595209672","0.0666234823248458"
"12565","novel_gene_NC_056015.1_8537","0.52178953","0.24054102","0.02518657","0.04179973","0.0140149301468765","0.19056290563206","0.0140149301468765","0.19056290563206","0.928593383387493","0.19056290563206"
"12566","novel_gene_NC_056015.1_8545","0.6136377","0.3648474","0.2931013","0.2883438","0.117190282559202","0.212703389887629","0.117190282559202","0.732465839142987","0.895733285902006","0.732465839142987"
"12567","novel_gene_NC_056015.1_8848","2.4115274","2.0956146","2.5952737","0.8909392","0.81520203737423","0.81520203737423","0.25813610727637","0.81520203737423","0.25813610727637","0.25813610727637"
"12568","novel_gene_NC_056015.1_9040","-0.7806947"," 0.3184677"," 1.0689736"," 0.9833282","0.00090642997965275","0.0265017940161819","0.00111761398337246","0.135594165221706","0.844361832477511","0.172555543841864"
"12569","novel_gene_NC_056015.1_9218","3.327125","2.963603","2.919508","2.994454","0.0781553228706847","0.0874486406143784","0.111379819122609","0.823323557369068","0.823323557369068","0.823323557369068"
"12570","novel_gene_NC_056015.1_928","0.57568804","0.44784330","0.35380247","0.05073448","0.598854395521643","0.598854395521643","0.316684991529842","0.87856846389136","0.465736362571513","0.465736362571513"
"12571","novel_gene_NC_056015.1_9351","-0.9323022"," 0.2013208","-0.6998712","-0.6241852","0.67114729601811","0.0789009183700946","0.67114729601811","0.14366972761297","0.874157897546496","0.14366972761297"
"12572","novel_gene_NC_056015.1_9355","0.8610118","1.7274573","1.3385983","1.3153064","0.445846385717953","0.188237823032581","0.445846385717953","0.445846385717953","0.779992023314893","0.445846385717953"
