"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"Pyurf",0.278375368785762,3.46186416303083,3.54870338027753,0.000392407801443168,0.105000826498996,-1.02078406904608,3.54513785338298
"novel_gene_NC_056010.1_5016",0.466774934769588,-0.807025525948739,3.55977843408446,0.000394601832203112,0.105000826498996,-0.953398985543098,3.54366798708187
"Rab39b",0.541420451375726,0.315200506611291,3.56615507847859,0.000395074128488369,0.105000826498996,-1.22110715707704,3.54335257654055
"novel_gene_NC_056031.1_9848",0.626837792093422,3.32178114792881,3.5469159980583,0.000408310412390145,0.107178962817769,-1.19483698618339,3.53465336334058
"Gadd45g",-0.319068907404599,5.93448931963627,-3.52935924984247,0.000417956246254623,0.107362080507532,-1.11509072658106,-3.52847827912855
"novel_gene_NC_056011.1_10915",-0.384865507262196,0.772964812986256,-3.53962717204414,0.000419106983450531,0.107362080507532,-1.07291544500656,-3.5277505059292
"Ap2a1",-0.192922986236576,6.76435180460348,-3.52093193351733,0.000431481346165518,0.109216147406801,-1.12727575676011,-3.52004023070079
"Rps15",0.232920897191298,7.69456157391141,3.50858374489233,0.000452456781199909,0.112388228048785,-1.13074520534642,3.5074303493774
"Atp5mk",0.233690916409372,4.76691558909817,3.50917650553188,0.000454585063126493,0.112388228048785,-1.14664799501729,3.50618153532213
"novel_gene_NC_056008.1_42588",0.357935579932069,0.995431371154041,3.50609352622843,0.000462865462149147,0.113120062715117,-0.948121743222968,3.50137418520775
"novel_gene_NC_056015.1_23601",0.164772143748528,6.7119723156536,3.49199759050266,0.000480794044494209,0.115759926800692,-1.19854145248319,3.49123450712461
"Tbc1d31",0.258842850191568,3.88864274705538,3.48963699214861,0.000484556179346325,0.115759926800692,-1.08385106560409,3.48915164185932
"Pmm1",0.387414604046071,5.2526880947457,3.4787840678712,0.000516305025856159,0.11951390031313,-1.26445420255715,3.47215142374601
"Snrnp27",0.132056858721079,4.40448141959169,3.47162938916509,0.000518336397282137,0.11951390031313,-1.19068150821536,3.47109716877033
"novel_gene_NC_056015.1_3638",-0.291566277150887,1.04172058280292,-3.4752843383154,0.000525219247625095,0.11951390031313,-1.135570157089,-3.46755346572757
"Rapgef6",0.182119306247096,5.57761509810672,3.46400271462742,0.00053269366868178,0.11951390031313,-1.26254478997624,3.46375387334006
"LOC121827841",-0.240300567504222,-0.204104818406374,-3.47396102789243,0.00053531907679059,0.11951390031313,-1.10660414004489,-3.46243103946959
"Rbm12b",0.233882505012264,3.40436384264279,3.46299359378519,0.00053808053634133,0.11951390031313,-1.17687579139886,3.46104616205193
"Opa1",0.157037430831689,5.71450294935293,3.46322736850396,0.000539616895403089,0.11951390031313,-1.25807628886482,3.4602785392974
"LOC102914691",0.352319062324785,1.59856550436415,3.46883520550128,0.000560708178222033,0.121735346044864,-1.43106910195947,3.44994143576324
"Otud3",0.345879736019041,3.71647505053295,3.48564504681917,0.000561097917053742,0.121735346044864,-1.69278765382363,3.44975384978529
"Plekhg3",-0.333689073927868,4.00423715169263,-3.4467451517847,0.000568333942306062,0.122059760417288,-1.20731765502924,-3.44629292670564
"Dlec1",1.03789782176309,1.05480431104343,3.56953113686911,0.000585420798777759,0.123854532402245,-2.45800449493365,3.43828056459282
"LOC121826665",-0.300136842818439,2.39506209570805,-3.44354807405722,0.000588341067285615,0.123854532402245,-1.27581196597597,-3.43693302412069
"LOC121822385",0.244124687860045,5.48691544413404,3.42693762394636,0.000613598392232328,0.12790518642788,-1.34332373995673,3.4255312281877
"novel_gene_NC_056018.1_19423",0.216781568326305,2.53469257695268,3.42415977838704,0.000621882239046196,0.12837339967573,-1.21041638913803,3.4218866919933
"novel_gene_NC_056012.1_14107",-0.361191603443412,-0.147285554871705,-3.42665684011558,0.000643394111277718,0.130955632076527,-1.29349786478681,-3.41262923926764
"Snu13",0.135088842280511,5.20181282067723,3.40822026123527,0.000656744534046527,0.130955632076527,-1.38542376795374,3.40702773384721
"novel_gene_NC_056015.1_1373",0.239133485268769,2.05638403644265,3.40824184259436,0.000657413418441142,0.130955632076527,-1.15762269838427,3.40674988063685
"Chmp6",-0.139155901301824,5.0200196402099,-3.40524596482764,0.000661697706196782,0.130955632076527,-1.39600780740031,-3.40497640567063
"novel_gene_NC_056026.1_4563",0.262790774877558,1.39448800080403,3.40145645218596,0.000678269301143905,0.130955632076527,-1.192144691381,3.39821565586502
"Eid2",0.253939297192449,3.22072745196681,3.40179389006147,0.000682687361713454,0.130955632076527,-1.37465053060153,3.39643914325987
"Foxk1",-0.291694077464646,4.02587237540362,-3.39724245323904,0.000687884432324062,0.130955632076527,-1.37439466556371,-3.39436301747443
"Tuft1",-0.463591434947842,5.55571061264144,-3.3952883393721,0.0006915397881279,0.130955632076527,-1.4048081220969,-3.3929114913634
"Cct4",0.149944090639819,6.79812190713915,3.3938134826602,0.000695186053556695,0.130955632076527,-1.40675145383585,3.3914706621521
"Serbp1",0.143367504115167,7.01694847057611,3.39313595114581,0.000695982806163465,0.130955632076527,-1.40794397925272,3.39115675897119
"novel_gene_NC_056025.1_2238",0.290156152721346,0.87527989698934,3.40010099992977,0.000708569786952321,0.132015667553666,-1.44758760045252,3.38624157320279
"LOC102909648",0.618857184260312,2.80522859062328,3.39765771073066,0.000714494294872106,0.132015667553666,-1.52251667546377,3.38395608770061
"Ndufb1",-0.280542870729358,3.78971087502484,-3.38781321603014,0.000720243506548077,0.132015667553666,-1.43119025333742,-3.381754998073
"novel_gene_NC_056030.1_1434",0.665776619593928,3.08753709049445,3.38859890595442,0.000766992037660212,0.139382775254115,-1.71171926683272,3.36443983892137
"LOC102908695",-1.02053218017538,0.535596046584676,-3.53680823139153,0.000792217783543525,0.142746902658495,-2.87668795822006,-3.35549957458176
"S1pr4",0.637535735686175,1.65144882777321,3.35562834132423,0.000832377947379834,0.144818883596718,-1.58097217557516,3.3417973929178
"novel_gene_NC_056009.1_6342",0.318201996372765,0.753932526458284,3.36195135355209,0.000832651671919035,0.144818883596718,-1.6414917781636,3.34170612395823
"novel_gene_NC_056011.1_25595",0.534571380361478,1.31835898488244,3.37475873317061,0.000833170824952466,0.144818883596718,-1.83436001766357,3.34153309731775
"Chac2",0.426227915216629,1.23707692145037,3.35064157748994,0.000837636531750163,0.144818883596718,-1.50875917853094,3.34004885441513
"novel_gene_NC_056017.1_17684",-0.307612526882181,1.27385656969328,-3.34335150060786,0.000840167752723532,0.144818883596718,-1.35386448924435,-3.33921082217834
"Chtf18",-0.469557851491786,2.84190523957077,-3.33435469084973,0.000861178335929168,0.144818883596718,-1.43949098288067,-3.33234368442776
"Traf5",-0.552105466705562,3.74750321931306,-3.33312789408242,0.000863826132370441,0.144818883596718,-1.49670322189856,-3.33148932446742
"Abcb8",-0.170733018818703,5.43377454041767,-3.33253031385291,0.000864795758548615,0.144818883596718,-1.5565881949262,-3.33117706418694
"novel_gene_NC_056013.1_5860",-0.816116560642625,4.01809200350767,-3.33183271956962,0.000865017318069006,0.144818883596718,-1.51145630359862,-3.33110575829992
"Rpl14",0.140685406982172,7.84132817680507,3.32314437115534,0.000895786915000701,0.148798604583945,-1.55150922714073,3.32136379889176
"Bnip2",0.175826604206965,6.98057315050118,3.31768241680606,0.000913522186920676,0.150007639419934,-1.57648172883288,3.31588865257332
"Bloc1s4",0.239002106295754,3.05612822923595,3.3167247751282,0.000918030876759685,0.150007639419934,-1.50074659625685,3.31451246195221
"Zpr1",0.147887371719187,5.20040113872858,3.31414570023464,0.000924231058414607,0.150007639419934,-1.59005012229411,3.31263016912484
"Cars1",0.131844020263035,5.58445914492909,3.3056511587425,0.000948433223545602,0.152769599992626,-1.67654640121788,3.30539296305666
"LOC121826537",0.365568941698317,-0.0689507619939658,3.30827994381985,0.000977779981510064,0.155457402552796,-1.52058771254754,3.29684341301368
"LOC102925026",0.2214873298829,4.1475358267649,3.30158331105638,0.000979742824855361,0.155457402552796,-1.60857519210382,3.29628009460304
"LOC121820828",0.502170770165544,1.19889506719668,3.30749565222212,0.000996698217253776,0.156976277742591,-1.70230347627108,3.29145708759663
"novel_gene_NC_056018.1_2737",-0.156976726625545,2.21818648439292,-3.27998105880446,0.00105211013762403,0.164485042251192,-1.56699209603137,-3.27620808269329
"Syngap1",-0.305147852358404,3.48320187655402,-3.27528458515084,0.00107629059995363,0.166200504421389,-1.65407171232123,-3.26978551259359
"Aggf1",0.115767927918413,5.55210420352846,3.26965543272616,0.0010798215122166,0.166200504421389,-1.72241844240058,3.26885885785085
"Vill",0.941703382145966,1.38227230110191,3.31429201316939,0.00108653325719937,0.166200504421389,-2.12968292640087,3.26710512433242
"LOC102906912",-0.234384470009038,2.88806845993643,-3.26212952348355,0.00111693536902145,0.169630570115243,-1.62527972637583,-3.25928465936549
"LOC102919515",-0.383243416383589,-0.101993568142592,-3.26835211770119,0.0011370811772979,0.171465390012113,-1.66223103542859,-3.25421018023312
"novel_gene_NC_056019.1_10293",-0.175257310154637,4.33627463578137,-3.25440455347723,0.00114543129472391,0.171508170340984,-1.69367586782985,-3.25213121612364
"LOC121829842",-2.67872661924284,2.13483362059763,-3.26023674452353,0.00116253908875811,0.172852490245979,-1.73020829816869,-3.24791520865336
"Pigt",-0.216729345890217,7.54831907010941,-3.24871301235622,0.00117383806029536,0.173320450263888,-1.7114594457511,-3.24516204328501
"novel_gene_NC_056012.1_29374",1.05545820540577,-0.0896591163947866,3.36894773259022,0.00120859529778415,0.176918245518063,-2.78849329303463,3.23684383794451
"Hexd",0.133635826403576,3.60673964604294,3.23659240518483,0.00121484638536531,0.176918245518063,-1.70987550559206,3.23537130092044
"Nxf1",0.215085448516438,6.58906435482994,3.23620043643984,0.0012282148669862,0.17764832994463,-1.74397861437661,3.23224550036539
"novel_gene_NC_056015.1_7726",-0.646215679350693,1.3573682941982,-3.23655310903331,0.00124650462635469,0.179075549767253,-1.71234081667618,-3.22801953215816
"Gab3",0.428844111611718,3.68569793513715,3.22639980284669,0.00125663759853533,0.179319655168176,-1.74276958050033,3.22570282885086
"LOC121822430",0.684772444192629,0.723969226080261,3.29571625195538,0.00127678117940199,0.180308005240432,-2.44442479807582,3.22114817465771
"novel_gene_NC_056012.1_20876",0.363344186324416,0.125119196057064,3.23293277628167,0.00128052435289743,0.180308005240432,-1.73318525922242,3.22030912375658
"Psma6",0.0979372124738002,5.9935679907595,3.21224370052861,0.00131792447578846,0.182671666956028,-1.92487015291571,3.21204779505562
"Stip1",0.082516349369169,5.62047109391969,3.21115366906899,0.00132295109318385,0.182671666956028,-1.92363459893107,3.21095400159728
"Rgs12",-0.277790573210465,3.48364176225199,-3.20955053243933,0.00133481127466165,0.182671666956028,-1.76509466020646,-3.20838834421141
"Zc4h2",0.332907624581213,0.496061009964562,3.2127103432542,0.00133506489439193,0.182671666956028,-1.59753514158908,3.20833370988726
"Sil1",-0.44640586128274,2.90192981737233,-3.2084594205734,0.00134269038181321,0.182671666956028,-1.73226751560452,-3.20669549650908
"Tars1",0.156189124099333,5.89691351326647,3.20628820214888,0.00135273575202328,0.182671666956028,-1.82273005163294,3.20455046232019
"LOC102913323",-0.788438533245302,2.87737176398955,-3.33379688817018,0.00136307336181119,0.182671666956028,-2.91110886742954,-3.20235831208388
"novel_gene_NC_056011.1_6164",0.179234886166756,3.99268831877039,3.20517405989997,0.00136604247229839,0.182671666956028,-1.79108911741999,3.20173152967349
"Hoxb6",0.350820539052697,2.41165930665459,3.1909409080769,0.00142289899317373,0.189085489955374,-1.72139314860227,3.18996525551132
"Zbtb45",0.177665380056177,3.38066532807719,3.18793831611028,0.00143858783779495,0.189982947870785,-1.80812589427067,3.18679483000014
"Slc35a5",0.189797318752926,6.1030289442945,3.18353483432521,0.00146094201897896,0.191198741231679,-1.89148414359181,3.1823320848726
"LOC121822263",0.270965054427296,4.41360542951125,3.18554724443962,0.00146577908102548,0.191198741231679,-1.8418767454798,3.18137471094095
"novel_gene_NC_056011.1_11922",0.954805777259511,1.78883209986042,3.18383231466483,0.00150211406705564,0.194743593254494,-1.86552909386094,3.17427479374568
"LOC102917206",0.210726119182297,3.4060675448199,3.17598230432065,0.00151979095590487,0.195841183663329,-1.85438892968812,3.17087773540323
"Leng9",0.303243471728763,2.6568920042086,3.16939105681835,0.00156177635961801,0.197397114207292,-1.86876406093193,3.16295282770337
"novel_gene_NC_056012.1_39171",0.317776994677297,0.852948406376423,3.17632714226936,0.00156489732990807,0.197397114207292,-1.92267758594138,3.16237159494046
"novel_gene_NC_056009.1_41445",-0.201883110345329,-0.0214965449400082,-3.17006290698064,0.00156671479410991,0.197397114207292,-1.75011796386722,-3.16203361173848
"Apln",0.604322021698668,4.3031122563777,3.16715506852835,0.00157003421458145,0.197397114207292,-1.89130657474476,3.16141724923504
"novel_gene_NC_056008.1_50540",0.213935956848287,0.166006686850337,3.16400124792742,0.00157828564646974,0.197397114207292,-1.67024948581678,3.15989027515748
"novel_gene_NC_056015.1_13898",0.153453619908142,3.41619303026119,3.13998739540605,0.00169231397716312,0.209898585486024,-1.93628930882489,3.13950868564772
"LOC107400777",0.158908563762431,2.23206265501906,3.14199839986641,0.00170467169254484,0.209898585486024,-1.88568729667261,3.13737633345727
"Tnfrsf1b",-0.385829862376058,8.72100658453182,-3.13736384225814,0.00171249610650649,0.209898585486024,-1.94940002816888,-3.13603355197052
"Gmps",0.160618280252681,5.06973570381548,3.1365326126606,0.00171772899419472,0.209898585486024,-1.97696336153922,3.13513865872277
"novel_gene_NC_056008.1_41183",-0.134487820422016,1.81913138226596,-3.13393934144061,0.00173386656534106,0.210480385877229,-1.82117570789989,-3.13239462184517
"Marchf2",0.187127957066794,6.68939478884407,3.13670701924968,0.00174228896220451,0.210480385877229,-1.95847627959201,3.13097178930458
"Psmd3",-0.0874287553860506,6.24364064108596,-3.12383046677778,0.00178623914564036,0.213058100962471,-2.14754083446257,-3.12364815220294
"Sox4",-0.535947387421043,4.7159478537055,-3.13004612686365,0.00178761687346531,0.213058100962471,-1.97773528603344,-3.12342126306767
"novel_gene_NC_056026.1_4814",-0.375233192654805,-0.26951382942091,-3.14788025089762,0.0018101276055572,0.213058100962471,-2.14461051231253,-3.11973670356981
"novel_gene_NC_056016.1_18792",-0.230172545740277,-0.616621360305999,-3.12641276372206,0.00181787475095006,0.213058100962471,-1.79041273514853,-3.11847838561293
"LOC121831883",0.281787780160059,1.31335393046432,3.14261297312182,0.00182025596965401,0.213058100962471,-2.16634316598434,3.11809260998003
"Ercc6l2",0.186422487343752,4.31388930611519,3.12000708295557,0.00183001726735994,0.213058100962471,-1.9728517548123,3.11651603675571
"Uck1",0.22804765080228,5.02600005267313,3.1182388647983,0.00184171213761005,0.213058100962471,-1.98269481510407,3.11463731035081
"Psph",0.377507893245055,2.93793475441767,3.12384189981915,0.001852533136499,0.213058100962471,-2.03224857827424,3.11290870530545
"LOC102903583",0.226701999895677,4.6682592701519,3.1149848163623,0.00186834034267002,0.213058100962471,-1.99011729698342,3.11040017662048
"LOC121830762",0.153427848096223,5.17266673190731,3.11330230707667,0.00186935776000578,0.213058100962471,-1.99482957906371,3.11023938595465
"novel_gene_NC_056011.1_13273",-0.385258663667328,2.31280832467343,-3.18555911096511,0.0018738531125944,0.213058100962471,-2.68621849772151,-3.10952991004805
"LOC121831390",0.734726897715653,0.279515952980111,3.13735334294716,0.00192579939500759,0.217138641300593,-2.29701040636665,3.10144300779634
"LOC121826684",-1.23113594777242,-0.430581708206811,-3.11414460093467,0.00193016664499163,0.217138641300593,-1.94433253184479,-3.10077228292711
"Arpc5l",0.155770610176978,5.11158567757028,3.09934484853845,0.00194625413725971,0.217386163650381,-2.07633969831926,3.09831351816646
"novel_gene_NC_056012.1_23464",0.360401596734412,2.24384229227129,3.11212980465487,0.00195531262077389,0.217386163650381,-2.10875940879937,3.0969372458526
"Socs5",0.219985740077359,5.87688758260979,3.09752472087998,0.0019630393857997,0.217386163650381,-2.05060283942256,3.09576792217811
"LOC102904885",0.683422704967229,3.5440498114604,3.13214383641056,0.00197795813254504,0.217527649222746,-2.39733027537448,3.09352211106483
"novel_gene_NC_056020.1_6223",0.235599677726713,1.97227118586404,3.10533788071917,0.00198801705594586,0.217527649222746,-2.08858884148563,3.09201663885559
"novel_gene_NC_056010.1_35429",0.306655583922054,1.64470777674056,3.09761965047467,0.00200322624826806,0.217527649222746,-2.00943791655122,3.08975357490954
"Necab3",-0.360870544506859,1.22788395934383,-3.09907493785374,0.0020099812593558,0.217527649222746,-2.03072896694365,-3.08875351085092
"LOC121826506",0.457612603761627,3.36931567069844,3.09284191483786,0.0020154711173399,0.217527649222746,-2.02167275536413,3.08794301922501
"Ripk1",0.147050964656546,6.3589532398857,3.08073201588198,0.00206785729419548,0.221123994109118,-2.19242172089456,3.08030929945196
