"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"9401","Mpc1","4.483114","4.565421","4.219211","4.445856","0.0333593665321396","0.501849270913742","0.688723256469476","0.00751169571267129","0.0522238298858648","0.339091333919173"
"9402","Mpc2","3.717722","3.769207","3.855400","3.875397","0.0298028941768602","0.406571488294357","0.0161127531964718","0.128923063348329","0.551592624798763","0.0538158547330852"
"9403","Mpdu1","5.909336","5.951681","5.737227","5.761461","0.00523227909845737","0.531553246681801","0.0125887913608109","0.00136731542324362","0.684277726293336","0.00269357592375746"
"9404","Mpdz","4.986468","4.825940","4.944925","4.961119","0.950157141064525","0.716495158640356","0.950157141064525","0.716495158640356","0.950157141064525","0.716495158640356"
"9405","Mpeg1","4.248154","4.436362","3.912770","3.637160","0.462048347998259","0.774765674609931","0.272751555708062","0.442266044132265","0.462048347998259","0.272751555708062"
"9406","Mpg","3.608891","3.576503","3.589087","3.643605","0.80327415767388","0.80327415767388","0.824873615652579","0.80327415767388","0.80327415767388","0.80327415767388"
"9407","Mphosph10","4.072002","4.033732","4.200721","4.289265","0.0502111889433805","0.470901930227144","0.00435999328197087","0.00976100359540798","0.211471381802053","0.000909747320324058"
"9408","Mphosph6","3.510072","3.543369","3.981716","4.062882","1.25133314766531e-09","0.555675222471494","6.237826528677e-10","3.02037874287154e-09","0.159214710057153","6.76003517331297e-10"
"9409","Mphosph8","4.795249","4.811513","4.658170","4.747855","0.452988810318074","0.879960122542728","0.688569539164955","0.452988810318074","0.688569539164955","0.688569539164955"
"9410","Mphosph9","3.655173","3.587255","3.769541","3.706322","0.0707359310060069","0.28514030177452","0.320706830462601","0.00767548799423149","0.28514030177452","0.0707359310060069"
"9411","Mpi","3.913329","3.944509","4.060015","3.983556","0.192386067481821","0.624547097874039","0.450208841829759","0.300882836918892","0.450208841829759","0.624547097874039"
"9412","Mpl","0.1836070","0.2800906","0.5961991","0.9628833","0.0333861655856586","0.557102020089822","0.000601681224475893","0.0728190994085664","0.066561965435426","0.00129085890508218"
"9413","Mpnd","2.984729","2.984083","3.218529","3.199193","0.123466898770113","0.89784900717987","0.123466898770113","0.123466898770113","0.89784900717987","0.129390311598208"
"9414","Mpp1","6.308423","6.363449","6.409387","6.478579","0.0411278586783597","0.222975816559611","0.00271799170255583","0.300565185768787","0.174303121325926","0.0411278586783597"
"9415","Mpp2","2.147752","1.833630","2.544170","2.630972","0.0205751150488804","0.0827926660469025","0.00568781969110038","0.000173103416340244","0.479491403735944","6.43533933321033e-05"
"9416","Mpp3","1.6841544","1.4049169","0.9340654","0.8310306","0.00114636250372969","0.188397811666749","0.000726398510040072","0.0252584500963568","0.601986844263986","0.01086312530466"
"9417","Mpp7","4.857958","4.572116","5.232963","5.186774","0.00244724760074806","0.0225335721450287","0.00473510665575411","3.46630571632506e-06","0.764857376292654","6.50406823573789e-06"
"9418","Mppe1","3.937573","3.963147","3.788224","3.931792","0.310668956468891","0.984130789753822","0.984130789753822","0.304073777195937","0.304073777195937","0.984130789753822"
"9419","Mpped2","1.272603","1.316557","2.008587","1.891222","3.56805815427189e-06","0.712783086683456","3.55507401751143e-05","4.58062125035903e-06","0.374806903090933","6.73262518278868e-05"
"9420","Mpst","2.312363","2.314126","3.041047","2.827414","6.74084684499082e-06","0.966878070337846","0.000529216186442982","6.74084684499082e-06","0.109231787404547","0.000529216186442982"
"9421","Mpv17","3.826835","3.866976","3.768568","3.849468","0.396520796785801","0.575571082580208","0.699245600008523","0.207431097850722","0.222353947321378","0.699245600008523"
"9422","Mpv17l","2.094195","2.046992","2.485120","2.333790","0.139541388566258","0.813810090647854","0.372853246008152","0.139541388566258","0.449386835289365","0.321114680482898"
"9423","Mpv17l2","3.951728","4.323476","3.662121","3.655173","0.00185699086722929","0.00020428906749877","0.00105107730615294","6.22396874894517e-09","0.702939378205144","6.22396874894517e-09"
"9424","Mpzl1","7.377302","7.358840","7.048456","7.145128","6.48966247739082e-05","0.792084594834744","0.00237908664644517","6.48966247739082e-05","0.152509290014971","0.00314742070613816"
"9425","Mpzl2","7.409782","7.408198","7.422021","7.595297","0.916421914069715","0.96137709501427","0.151869273482263","0.916421914069715","0.166102873683595","0.151869273482263"
"9426","Mpzl3","5.839243","5.652517","5.904856","5.942643","0.433330857496879","0.104356390799226","0.284844473381913","0.0139648085125078","0.658056807769095","0.0105618851658165"
"9427","Mras","5.339749","5.282318","5.572709","5.400277","0.0488218998117042","0.627039557920276","0.522139841189508","0.0252217943242725","0.167911719899873","0.304164414603633"
"9428","Mrc1","4.629350","4.647472","3.926544","3.728227","0.0160710242954574","0.826814376897062","0.00689136552521383","0.0187088491174277","0.554129233505775","0.00689136552521383"
"9429","Mrc2","8.180074","8.384566","7.284744","7.208534","0.000599106629689993","0.527342939637687","0.000303027718462149","9.22554982709244e-05","0.650113846220528","7.2129430947705e-05"
"9430","Mre11","4.086036","4.070083","4.482319","4.418967","3.19437590002587e-06","0.762767444141661","4.55439222663615e-05","1.81317130044815e-06","0.347486098044713","2.03684320873099e-05"
"9431","Mreg","2.406053","2.217173","1.407208","1.447115","2.26766695120759e-05","0.335863720872278","2.43023076859406e-05","0.000145534428838904","0.891436352028968","0.000215593633571948"
"9432","Mrfap1","7.754770","7.709442","7.530985","7.586018","3.51153534440928e-06","0.26973691494008","0.000120855989632238","3.31457085318179e-05","0.153570010104953","0.00172647567058639"
"9433","Mrgprf","-0.3902781","-0.5419236"," 0.3979429"," 0.4630623","0.0502068682046981","0.737422833652573","0.0346783373669182","0.0346783373669182","0.737422833652573","0.0346783373669182"
"9434","Mrgprg","5.178461","4.796332","3.659686","3.125050","0.0315066010997566","0.501845095107996","0.0106308761118888","0.107156221860599","0.41259858513293","0.0284069258295104"
"9435","Mri1","1.256190","1.258112","1.598296","1.424566","0.0133650919659363","0.987618104026716","0.178462041416297","0.0133650919659363","0.180055514390297","0.178462041416297"
"9436","Mrm1","2.674440","2.725853","2.791354","2.992625","0.809383395228328","0.809383395228328","0.577939765381272","0.809383395228328","0.641119834200804","0.577939765381272"
"9437","Mrm2","1.531701","1.726744","1.655547","1.587325","0.550713706160105","0.478585781167346","0.747617469422961","0.604205217992658","0.604205217992658","0.478585781167346"
"9438","Mrm3","3.720978","3.754531","3.541856","3.660232","0.040368177626527","0.523122488998838","0.513527507745503","0.0123111734478174","0.14564910783113","0.221830139604349"
"9439","Mrnip","5.776094","5.810437","5.690263","5.594733","0.176192469141122","0.505897959379122","0.00828482976726518","0.0659330696079926","0.101644612838839","0.00202772498321971"
"9440","Mro","2.681977","2.514129","2.610681","2.500312","0.897446346420038","0.897446346420038","0.897446346420038","0.897446346420038","0.897446346420038","0.995274300914647"
"9441","Mroh1","6.861476","6.914269","6.672264","6.527145","0.0714724359586864","0.588834726209595","0.00303392594672063","0.0243247510704139","0.120574927953259","0.00108310489233134"
"9442","Mroh8","1.997696","2.111735","2.244714","2.095691","0.000670706028460247","0.0809722543421713","0.109202563223442","0.0485959468322484","0.0321410967551409","0.769434960180589"
"9443","Mrpl1","3.459853","3.440213","3.647593","3.625358","0.00148401647733465","0.634682793197934","0.00480520356245846","0.000802794857893749","0.634682793197934","0.00148401647733465"
"9444","Mrpl10","4.747299","4.831064","4.786747","4.668820","0.438277577475108","0.247908798606666","0.247908798606666","0.438277577475108","0.0851936378763165","0.0269617927889936"
"9445","Mrpl11","4.174661","4.306792","4.004296","3.885691","0.00241201542379508","0.0168845504641698","3.57113331400977e-06","1.90829939723919e-06","0.0154114763539784","5.32636171167469e-09"
"9446","Mrpl12","4.472178","4.501316","4.733362","4.699881","3.37767532782818e-06","0.536467083696264","1.6337348362852e-05","7.4960479293895e-06","0.505221414055968","5.61140922836789e-05"
"9447","Mrpl13","3.671652","3.630162","3.975531","3.928315","0.000181867589201757","0.47742826528898","0.00195298991861393","2.8703730858007e-05","0.359449311309787","0.00027037849486123"
"9448","Mrpl14","3.576887","3.597013","3.664960","3.535732","0.66275278987667","0.740999212540353","0.740999212540353","0.689585365521184","0.589776267751845","0.689585365521184"
"9449","Mrpl15","5.593887","5.573687","5.582169","5.606717","0.826157294407384","0.826157294407384","0.826157294407384","0.826157294407384","0.826157294407384","0.826157294407384"
"9450","Mrpl16","3.960877","3.950898","4.192963","4.199352","1.42227040269533e-05","0.906656157752576","1.42227040269533e-05","1.42227040269533e-05","0.906656157752576","1.42227040269533e-05"
"9451","Mrpl17","4.722689","4.727614","4.689918","4.609802","0.741137435510582","0.970454517512771","0.319688443576454","0.741137435510582","0.455991825489721","0.319688443576454"
"9452","Mrpl18","3.825352","3.901389","3.856545","3.877066","0.693066809077463","0.693066809077463","0.693066809077463","0.693066809077463","0.84106732708936","0.693066809077463"
"9453","Mrpl19","3.375593","3.389395","3.478325","3.471701","0.280979550477991","0.874779187762597","0.280979550477991","0.280979550477991","0.874779187762597","0.288469506169996"
"9454","Mrpl2","3.433754","3.557688","3.338938","3.345057","0.0451118704721115","0.0160963101422652","0.053740845317749","6.3882702045764e-05","0.878814692455511","7.62771674416095e-05"
"9455","Mrpl21","3.633913","3.732703","3.832869","3.812219","1.10377014215628e-05","0.0145285139104259","5.01290330156192e-05","0.00897794021706551","0.515007049918958","0.0290285505548541"
"9456","Mrpl22","3.654963","3.705986","4.022163","4.042180","1.62864760781657e-06","0.473760614197963","1.62490822078471e-06","6.85811631151303e-06","0.665964133339605","4.03219472232248e-06"
"9457","Mrpl23","4.081947","4.138497","4.078529","4.187347","0.939734941567534","0.302689886502887","0.0618247042882261","0.302689886502887","0.0618247042882261","0.321190921578032"
"9458","Mrpl24","4.523864","4.548790","4.466275","4.575985","0.359790481199667","0.600917710408038","0.359790481199667","0.187351496287508","0.0743006026860889","0.600917710408038"
"9459","Mrpl27","3.424382","3.422659","3.682201","3.788360","7.97538169873015e-05","0.992485813447826","1.33059128406573e-06","7.97538169873015e-05","0.0651779830663335","1.33059128406573e-06"
"9460","Mrpl28","4.147901","4.138430","4.194117","4.172166","0.796139698428553","0.796139698428553","0.796139698428553","0.796139698428553","0.796139698428553","0.796139698428553"
"9461","Mrpl3","5.368829","5.227830","4.358198","4.359676","9.89234077255277e-11","0.227171267185144","1.0771747280395e-10","4.54178142346735e-10","0.950480053868007","7.52412325625088e-10"
"9462","Mrpl30","3.710745","3.754250","3.480795","3.442226","0.0256099689962309","0.569278080942849","0.00689487116097417","0.00689487116097417","0.560111297928696","0.00347103485278188"
"9463","Mrpl32","3.025949","3.069405","2.929285","2.973579","0.139016788819523","0.442261497276381","0.382088102503876","0.0453628922355391","0.477447321294999","0.130059510849637"
"9464","Mrpl33","4.340758","4.378828","3.798277","3.898574","4.83010404687682e-08","0.715595345441605","2.00883660611885e-06","1.67311939703659e-08","0.178324300658437","5.63517400627649e-07"
"9465","Mrpl34","0.7420269","1.0412643","1.4153543","1.3194347","0.000362691243698545","0.0716218383446971","0.0019307434669557","0.0316261720771565","0.438050607752633","0.109220388657355"
"9466","Mrpl35","4.238574","4.185554","4.402189","4.233208","0.0117153554510149","0.477258718681415","0.926560420026083","0.00276288661934278","0.0117153554510149","0.477258718681415"
"9467","Mrpl36","3.253312","3.395502","3.043297","3.043274","0.0154231158149516","0.0910984842331329","0.0179298024963359","0.000222452908496517","0.894009484908652","0.000225736684915072"
"9468","Mrpl37","4.990710","4.999264","4.887394","4.828388","0.00782027431289726","0.728414016517214","0.000316578417397696","0.00337137655502616","0.14789058098024","0.000167241557312213"
"9469","Mrpl38","4.257556","4.276357","4.281787","4.252024","0.920937575284077","0.920937575284077","0.920937575284077","0.920937575284077","0.920937575284077","0.920937575284077"
"9470","Mrpl39","3.818315","3.728256","3.723859","3.713756","0.31508501548311","0.390158492307053","0.31508501548311","0.912095626398212","0.950333383093304","0.912095626398212"
"9471","Mrpl4","4.796006","4.762025","4.945171","4.862408","0.0716037768863381","0.936544708822903","0.249365217749127","0.0716037768863381","0.415145347156956","0.249365217749127"
"9472","Mrpl40","3.707323","3.756456","3.806167","3.812077","0.217174154504422","0.494682483502667","0.217174154504422","0.601160864249359","0.965433291750439","0.601160864249359"
"9473","Mrpl41","3.868713","3.879877","3.889683","3.967843","0.855450868806097","0.855450868806097","0.140584459420855","0.855450868806097","0.140584459420855","0.140584459420855"
"9474","Mrpl42","1.597729","1.704398","1.733035","1.725281","0.0861493752216292","0.135607896955388","0.0861493752216292","0.850456354948057","0.886893206025014","0.850456354948057"
"9475","Mrpl43","4.161424","4.289498","4.370147","4.331043","1.16557787652732e-05","0.00497613925999766","0.000217842469744456","0.0279631946886426","0.240295784211299","0.240295784211299"
"9476","Mrpl44","3.861071","3.913827","3.966974","3.998645","0.217480936836335","0.52934120058391","0.192608578863776","0.43724243247921","0.660811721803729","0.297193030289686"
"9477","Mrpl45","4.832490","4.869492","4.759420","4.810474","0.142377616749232","0.444647298585733","0.518404077153295","0.0289303982907319","0.241037673767671","0.241037673767671"
"9478","Mrpl46","3.861694","3.873310","3.794654","3.834254","0.294335094679189","0.722529654582224","0.526048007170468","0.257878565423866","0.526048007170468","0.505772523015727"
"9479","Mrpl47","4.178893","4.223502","3.937499","3.862249","0.000106254943351234","0.490838135004169","5.83651082348212e-06","1.25604250797546e-05","0.187623956917176","9.99545462959229e-07"
"9480","Mrpl48","3.158762","3.128148","3.164172","3.192077","0.964663808713351","0.827100211464746","0.827100211464746","0.827100211464746","0.827100211464746","0.827100211464746"
"9481","Mrpl49","4.577440","4.608232","4.819097","4.712135","0.000230626473389261","0.629876178843887","0.0259903890083811","0.000383071598658665","0.045335476168783","0.045335476168783"
"9482","Mrpl50","2.524658","2.668881","2.493553","2.601632","0.553206620261582","0.0842151330137496","0.319169793770408","0.0301824697026264","0.136660385450867","0.319169793770408"
"9483","Mrpl51","4.095432","4.138072","4.210742","4.196335","0.369744117062664","0.568169279575897","0.369744117062664","0.501328678480772","0.775216582243346","0.568169279575897"
"9484","Mrpl52","3.870554","4.153509","4.044233","4.029989","0.0315351627962747","0.00135576643331417","0.0527974837787284","0.139139545924719","0.722145563027472","0.0929226180170869"
"9485","Mrpl53","2.490759","2.632429","2.623419","2.558663","0.226026637551224","0.226026637551224","0.474513909974395","0.752578030305258","0.498356242053505","0.474513909974395"
"9486","Mrpl54","3.594976","3.749233","3.686028","3.606226","0.397368181676266","0.170489587834706","0.822271082501713","0.439246822629106","0.412685725539424","0.170489587834706"
"9487","Mrpl55","3.252333","3.325537","3.369286","3.376748","0.151006924601495","0.451151728744639","0.151006924601495","0.539835568178325","0.900182218862885","0.539835568178325"
"9488","Mrpl57","3.421561","3.660719","3.525863","3.459261","0.277452315833478","0.0335806633041587","0.515339825048651","0.182577490177033","0.515339825048651","0.0685657875671345"
"9489","Mrpl58","2.852761","2.830032","3.119810","3.070881","5.11996672596883e-05","0.670637638077619","0.000506971804703123","2.63468012952278e-05","0.409531126004018","0.000201493887820133"
"9490","Mrpl9","5.006820","5.051224","4.621792","4.563326","4.05134846701893e-09","0.57010992436145","6.51750282671658e-10","6.51750282671658e-10","0.330510451390449","1.97017387302656e-10"
"9491","Mrps10","4.255112","4.333889","4.620654","4.552236","4.94239301179749e-05","0.299284492556942","0.000346783073211149","0.000389277836133272","0.404023739045317","0.00364955967598786"
"9492","Mrps11","3.103653","3.133710","3.231244","3.235095","0.0271188957409078","0.534348779878939","0.0271188957409078","0.0801186133415762","0.922141007621957","0.0801186133415762"
"9493","Mrps12","3.892631","4.020886","3.986050","3.974715","0.293438209159747","0.187861811521286","0.410638358191806","0.641101008258334","0.691365273505223","0.483789160802037"
"9494","Mrps14","3.215173","3.273553","3.107245","3.149085","0.0416660304711459","0.260223740149622","0.19957352907462","0.00386479645928628","0.380443775957398","0.0230029542271028"
"9495","Mrps15","3.865481","3.935770","3.711174","3.738932","0.0209289728291629","0.365292618437645","0.0525071179104484","0.00302986725566267","0.627113070045873","0.00695393137852291"
"9496","Mrps16","2.300869","2.377859","2.327010","2.326601","0.894142859095224","0.799001087153915","0.894142859095224","0.799001087153915","0.894142859095224","0.799001087153915"
"9497","Mrps17","3.188021","3.265179","3.473693","3.438454","0.00340876639003132","0.326061074192337","0.0063680433464316","0.0200807702042964","0.671976928276202","0.0456601921907609"
"9498","Mrps18a","4.498328","4.559867","4.735662","4.718268","0.000137838346136318","0.261279252935528","0.000268528098167934","0.00156400621339489","0.718017755975157","0.00369880220806812"
"9499","Mrps18b","3.698983","3.865306","3.863131","3.796875","0.0271217760750169","0.0271217760750169","0.232830635708633","0.931670232968487","0.232830635708633","0.232830635708633"
"9500","Mrps18c","3.250020","3.296035","3.588302","3.554226","6.9467284773117e-06","0.561785945047569","1.72203908858515e-05","1.72203908858515e-05","0.561785945047569","7.10867630170651e-05"
"9501","Mrps2","4.604633","4.731776","4.781699","4.778882","0.00240633989771528","0.0248077824578817","0.00240633989771528","0.363312914207397","0.915341723339384","0.363312914207397"
"9502","Mrps21","4.144009","4.252797","3.947062","3.908943","0.00315680701970578","0.0667191202641754","0.000642258624943441","1.26633735897435e-05","0.426715752215676","3.92004457107283e-06"
"9503","Mrps22","2.844742","2.859689","3.012969","2.899418","0.00788598316985882","0.790715520491284","0.439004526129168","0.00788598316985882","0.0371024989035271","0.511981607842915"
"9504","Mrps23","4.628067","4.636229","4.688081","4.785009","0.190445842127995","0.79209785768338","0.00200424490742838","0.24126804081436","0.0293243609208215","0.00200424490742838"
"9505","Mrps24","2.170664","2.375611","1.944825","1.870531","0.00327121853507408","0.00702593694207017","0.000216174109099299","7.72111197602395e-07","0.227445479960381","9.7311953939382e-08"
"9506","Mrps25","3.481701","3.425250","3.473822","3.567128","0.916230864176508","0.607883503359342","0.349427672697137","0.607883503359342","0.349427672697137","0.226049898394852"
"9507","Mrps26","4.472012","4.515967","4.575599","4.570635","0.502903937486602","0.615859914413605","0.502903937486602","0.615859914413605","0.980621537281191","0.615859914413605"
"9508","Mrps27","3.402348","3.489445","3.946504","3.866875","3.65098470594618e-09","0.22988279173575","6.86610464694107e-08","2.51580159004493e-08","0.219163489103643","9.43196495451189e-07"
"9509","Mrps28","2.524055","2.643562","2.719844","2.619363","0.0180158682878545","0.198066078518581","0.200756923953411","0.233379388985094","0.198066078518581","0.735447965898596"
"9510","Mrps30","3.776167","3.830903","3.951331","3.879264","0.0037419938854462","0.309275034315367","0.0721389427318585","0.0379370606656627","0.172042147347427","0.309968598955061"
"9511","Mrps31","3.775657","3.721756","4.177419","4.272755","0.000428298206322635","0.558208232081656","4.32798203623653e-05","7.0374070910315e-05","0.284666146962184","9.91870614372552e-06"
"9512","Mrps33","3.326844","3.375760","3.379356","3.312756","0.576511040052962","0.576511040052962","0.947554469492818","0.947554469492818","0.576511040052962","0.576511040052962"
"9513","Mrps34","1.598896","1.573979","1.738870","1.675313","0.191667333669426","0.750290547620758","0.490405238380955","0.170463715197637","0.419959026903073","0.419959026903073"
"9514","Mrps35","3.778154","3.861837","3.945279","3.970941","0.0719836548676461","0.320362342547185","0.0719836548676461","0.320362342547185","0.792595289363171","0.307686964182826"
"9515","Mrps36","2.793380","2.831001","3.425518","3.406862","9.66321978743823e-09","0.725851736556928","1.84935951948996e-08","9.66321978743823e-09","0.725851736556928","2.33682728904031e-08"
"9516","Mrps5","4.435217","4.493450","4.563053","4.515325","0.209363116894575","0.454070057434143","0.454070057434143","0.454070057434143","0.509380602014379","0.737430029920155"
"9517","Mrps6","5.417390","5.708928","4.605429","4.950317","0.00011865100459322","0.116401726547635","0.0164679741824107","1.24208931821499e-06","0.0537635480181404","0.000229491554593847"
"9518","Mrps7","5.232830","5.325654","5.233875","5.248405","0.984299928643711","0.0413050545401995","0.802389267580197","0.0413050545401995","0.802389267580197","0.067376227380825"
"9519","Mrps9","3.503087","3.685806","3.622226","3.635552","0.485517041438669","0.318493718503649","0.485517041438669","0.512552669377987","0.944822260250371","0.512552669377987"
"9520","Mrrf","4.424130","4.395499","4.372667","4.403525","0.900783455298406","0.900783455298406","0.900783455298406","0.900783455298406","0.900783455298406","0.906872006919025"
"9521","Mrs2","3.683837","3.708175","3.778748","3.782539","0.430987796053928","0.838047071295243","0.430987796053928","0.430987796053928","0.961699691916999","0.430987796053928"
"9522","Mrtfa","5.791668","5.822188","5.829922","5.751435","0.813302138552199","0.813302138552199","0.813302138552199","0.813302138552199","0.813302138552199","0.813302138552199"
"9523","Mrtfb","6.526999","6.483825","6.402184","6.287533","0.0453716797884784","0.532018797960653","0.000621940502410623","0.115055754075177","0.0453716797884784","0.00151974661907388"
"9524","Mrto4","4.325180","4.403393","4.380252","4.415978","0.552083009984447","0.552083009984447","0.488838169608833","0.684954340463832","0.552083009984447","0.684954340463832"
"9525","Ms4a4a","0.2912927","0.5593439","0.7655481","0.6850548","0.533491851992467","0.605788181094987","0.533491851992467","0.605788181094987","0.766398196449843","0.605788181094987"
"9526","Ms4a6a","3.229167","3.423049","2.048545","1.983527","0.000999161051673609","0.852673583939715","0.000770426509345257","0.000770426509345257","0.852673583939715","0.000770426509345257"
"9527","Msantd2","3.958065","4.031514","4.324116","4.276431","7.59787354613546e-05","0.320440611774358","0.000694505946466579","0.000536264352885531","0.320440611774358","0.00653071173370189"
"9528","Msantd3","3.231303","3.167522","2.916538","3.248279","0.177405380245651","0.817072054034636","0.904475430683257","0.253876201778729","0.177405380245651","0.817072054034636"
"9529","Msantd4","3.379470","3.360685","3.668769","3.717705","4.7043668599e-08","0.596198856827258","7.64255973146311e-09","7.64255973146311e-09","0.258032895485173","2.16571582597892e-09"
"9530","Msh2","4.086768","4.082114","4.540149","4.418983","3.84054387704325e-06","0.963413485405639","0.000229181713262737","3.84054387704325e-06","0.135904081230759","0.000217141644561493"
"9531","Msh3","2.223290","1.952803","3.209676","3.265194","1.10571514793791e-05","0.422522451046373","6.30239238468148e-06","7.6996130922159e-07","0.659464799729883","7.22487279039166e-07"
"9532","Msh4","-0.281394521"," 0.004949791","-0.101522252"," 0.241483185","0.720487980512792","0.720487980512792","0.720487980512792","0.720487980512792","0.720487980512792","0.720487980512792"
"9533","Msh5","1.6296791","1.6789042","0.7843699","0.9764933","0.0133366103162354","0.855235590700757","0.057185588939511","0.0133366103162354","0.46129029454924","0.0451987513551152"
"9534","Msh6","5.077690","5.128146","5.267717","5.248147","0.524065149148173","0.926467275881991","0.524065149148173","0.524065149148173","0.956783414263855","0.524065149148173"
"9535","Msi1","1.4374011","1.7106288","0.4793409","0.6059813","1.17364391047884e-06","0.121460284586629","1.15601369226315e-05","1.70686105503777e-08","0.441263140566944","1.45208913733462e-07"
"9536","Msi2","5.051363","4.939033","5.066521","5.152664","0.964696748213615","0.509152223809693","0.509152223809693","0.509152223809693","0.509152223809693","0.502046145723903"
"9537","Msl1","6.487222","6.457099","6.565582","6.558448","0.0588553164669878","0.500858511033297","0.0714689726663477","0.018877945102595","0.851661747331602","0.018877945102595"
"9538","Msl2","5.898571","5.905606","5.717990","5.781317","0.00547725088331701","0.783107341822812","0.0468019117817573","0.00397270376184536","0.316793375100317","0.0290048154413649"
"9539","Msl3","6.285291","6.401138","6.124919","6.247631","0.222512977211685","0.301226320622697","0.670824608122774","0.0289013022297676","0.269774920231583","0.222512977211685"
"9540","Msln","4.199809","3.724584","3.880932","4.354824","0.563948641074829","0.387774341839623","0.563948641074829","0.563948641074829","0.387774341839623","0.297740879419236"
"9541","Msmo1","4.754822","4.804785","5.087267","4.968082","0.0287176538226173","0.727349137616334","0.16219363971468","0.0317938536453682","0.269995113433272","0.228745043289578"
"9542","Msn","7.966719","7.819630","8.130581","8.061244","0.00708315943496634","0.0156560184222589","0.104126988648063","6.00353744142132e-06","0.17262463057854","0.000228792825723426"
"9543","Msr1","3.343580","3.353902","1.425990","1.233331","1.89034163551877e-05","0.692552108012036","1.81444964783323e-05","3.10980409461093e-05","0.692552108012036","1.87955449252018e-05"
"9544","Msra","0.37746402","0.08807866","0.48813451","0.39209448","0.617783343281745","0.116502131414395","0.810114542471842","0.042872478080021","0.664500217408025","0.0948453382668578"
"9545","Msrb1","3.600874","3.572792","3.720812","3.662571","0.610350139627943","0.670427187975346","0.670427187975346","0.610350139627943","0.670427187975346","0.610350139627943"
"9546","Msrb2","3.332631","3.516516","1.793717","2.104513","1.81361506949336e-09","0.311755895029245","1.76321046908719e-07","1.00602024086604e-10","0.0886681630006331","7.47701015690231e-09"
"9547","Msrb3","6.269220","6.149674","5.401061","5.484525","2.15242526534026e-11","0.146781390409789","1.40098968569251e-10","1.40098968569251e-10","0.38510745658863","2.03123980045586e-09"
"9548","Mss51","1.566447","1.384547","1.746384","1.656166","0.284576128852338","0.284576128852338","0.601718071455822","0.0473646730988453","0.452539429417995","0.195230358179888"
"9549","Mst1"," 0.2075664","-0.1811244"," 0.2370399"," 0.6952072","0.734822586668521","0.304659792134457","0.113211822416377","0.189939998114556","0.125194792791403","0.0108236384302828"
"9550","Mst1r","4.051112","4.213810","3.190313","3.237897","4.77598506402264e-06","0.419502679028361","1.18854102182038e-05","6.06319429868304e-07","0.78543765570304","1.20969841762046e-06"
"9551","Msto1","4.357616","4.327605","4.285341","4.312836","0.76727917112066","0.76727917112066","0.76727917112066","0.76727917112066","0.76727917112066","0.76727917112066"
"9552","Msx1"," 0.35566884"," 0.17063417","-0.01815116","-0.22105253","0.380584653892021","0.599038430814615","0.328848388889521","0.579646610767436","0.579646610767436","0.380584653892021"
"9553","Msx2","3.343520","3.311776","3.193791","3.214403","0.51611530223327","0.858608897611172","0.51611530223327","0.51611530223327","0.858608897611172","0.51611530223327"
"9554","Mta1","5.687623","5.819032","5.380484","5.310286","1.14148161470394e-05","0.0472787399931992","4.63696372844603e-07","2.26365230750146e-08","0.160458523126935","2.00981955215042e-09"
"9555","Mta2","6.643523","6.633474","6.733971","6.708726","0.0524311202936516","0.762913594397422","0.137272320440345","0.0455216883123544","0.543519523601758","0.0941811473604453"
"9556","Mta3","6.420700","6.462400","6.485167","6.454891","0.785673499728198","0.785673499728198","0.785673499728198","0.785673499728198","0.785673499728198","0.785673499728198"
"9557","Mtarc1","4.654373","4.677222","4.960582","4.858266","0.67831044093486","0.963503018520272","0.679942443427271","0.67831044093486","0.774568397148846","0.679942443427271"
"9558","Mtarc2","5.524128","5.307345","5.293016","5.278119","0.000830858309865115","0.00213038728816501","0.000774237233725499","0.715366290197896","0.715366290197896","0.700507111433849"
"9559","Mtch1","8.049795","7.956530","8.289129","8.263863","0.00163049301931615","0.258842828304472","0.00353548557147229","8.99211242488248e-05","0.738433458772541","0.000164343960168058"
"9560","Mtch2","5.703960","5.720431","5.674666","5.675531","0.544523098655263","0.896120243808992","0.544523098655263","0.544523098655263","0.96847906638513","0.544523098655263"
"9561","Mtcl1","5.089265","5.199616","4.642862","4.540968","0.00159838562639517","0.376297245620387","0.000143293883857806","0.000143293883857806","0.332990952840589","2.11441321512346e-05"
"9562","Mtcp1","2.799114","2.803113","3.010151","3.028716","4.65869005488128e-05","0.92710927661396","4.65869005488128e-05","4.65869005488128e-05","0.792889012334525","4.65869005488128e-05"
"9563","Mtdh","6.302195","6.302016","6.331077","6.451970","0.630438410292139","0.98703114276431","0.00922482957710643","0.630438410292139","0.0227408465109083","0.00922482957710643"
"9564","Mterf1","1.202559","1.243853","1.535781","1.602872","2.38683699984087e-05","0.531345899387156","7.17437235219508e-06","9.68100396530608e-05","0.358603196042716","1.56646075734816e-05"
"9565","Mterf2","3.038272","2.968919","3.079340","2.929900","0.915674204463229","0.676595899328504","0.676595899328504","0.676595899328504","0.676595899328504","0.953358478321064"
"9566","Mterf3","2.924079","2.826296","2.922466","3.029610","0.977309201776178","0.187749135142341","0.187749135142341","0.187749135142341","0.187749135142341","0.0182457547927075"
