"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"LOC102922489",0.333930469707693,6.65933612740932,3.66331854720311,0.000253929058220548,0.0792884283965465,-0.511047364974861,3.65826435760933
"Atp5pf",0.302654014409257,6.71227462164475,3.65876890481273,0.000258463263820918,0.0795513002717381,-0.521351232462536,3.65372482715438
"novel_gene_NC_056009.1_19748",-0.243568654401884,2.02849506357753,-3.66134142238559,0.000266153556406284,0.079735165108237,-0.548581065878873,-3.64619353376389
"novel_gene_NC_056011.1_24701",-0.379518765486126,2.30995702211752,-3.68091552273644,0.000266462375854865,0.079735165108237,-0.908640824725004,-3.6458953789342
"Acox1",-0.278292770803259,6.8572292768139,-3.64019340129339,0.000276571318602009,0.080871704125793,-0.515935333466595,-3.63631014046484
"novel_gene_NC_056015.1_8848",-1.65263526938193,1.72750561409387,-3.65682093778551,0.000277767746823332,0.080871704125793,-0.646956139014796,-3.63519750775887
"Anapc11",0.226679065968914,4.56486893989886,3.63333769918109,0.000284841570024524,0.0818254883490449,-0.530263742658827,3.62870947817472
"novel_gene_NC_056010.1_8615",-1.41284596449198,0.293637159959358,-3.65276754063514,0.000290453525776917,0.0823397528008377,-0.666677276719785,-3.62366877155924
"Haus1",0.358988596417141,4.46157562699611,3.62278495753819,0.000299095444544872,0.0827240349590488,-0.632561068313654,3.61608219126425
"Trex2",0.267592173743243,1.75554716747033,3.64345647256374,0.0002994882676633,0.0827240349590488,-0.845282203671861,3.61574223872446
"novel_gene_NC_056017.1_12691",-1.60833325352635,-0.0727348533092798,-3.65618894013942,0.000305493317449886,0.0833146015754151,-0.890180910547911,-3.61059674967415
"Zscan26",0.288639249661017,5.69140210624658,3.6072032172761,0.000315077014512826,0.0848541784709854,-0.652862321367919,3.60257783343478
"LOC102910793",0.421468254792187,0.439569731708033,3.66279242294724,0.000320531326391399,0.0852573756432431,-1.21612026578135,3.59811546080486
"LOC102908799",0.240996643351926,6.64252797018327,3.58705574834961,0.000339124194499408,0.0891028142742652,-0.653221972128581,3.58342035904
"Vgll3",-0.379715715647471,6.15195306667194,-3.57793979013236,0.000355373719810953,0.0922473107629756,-0.7988411306552,-3.57118208607867
"LOC102929018",1.36244499764813,8.65610780724089,3.60270771681549,0.000369258515136333,0.0947104131977653,-1.26337150325428,3.56113261235891
"C9H3orf14",0.474380022366125,4.09159953745218,3.55948974807993,0.000389931667334989,0.0988362090909687,-0.92543396846629,3.54680596403025
"novel_gene_NC_056008.1_15240",-0.325854175569048,2.89066440816875,-3.55298303107256,0.000402765987475793,0.100902246513558,-0.894098350144262,-3.5382647581367
"novel_gene_NC_056031.1_13533",0.523288584481681,-0.262686381673859,3.56299887212157,0.000411283632383365,0.1018517914908,-0.909773573416555,3.53273556441854
"Znf703",-0.61244220546017,3.28770657248789,-3.5256490236482,0.000444220118088197,0.108758209593298,-0.957964725952229,-3.51231561812345
"Usp24",-0.231134831890633,6.81779128124684,-3.5120703877364,0.00045049802244086,0.109055953859419,-0.843149554411982,-3.50858454602537
"Znf558",0.401413384570515,3.57325592558722,3.51834664817149,0.000459971097601182,0.11011196997575,-1.04604058126352,3.50304537700882
"Sugt1",0.240660126831817,6.61526673517085,3.49783513424083,0.000475529917177982,0.112585627094501,-0.89231794766027,3.49417459644827
"Otub1",0.173644900703274,6.56200785773176,3.48460790144095,0.000498984177428356,0.115465178373933,-0.914073238304296,3.48130112360623
"Abhd2",-0.446352223250945,8.14808896517709,-3.48407719383814,0.0005024162598301,0.115465178373933,-0.911765539149597,-3.47946485683329
"Mettl26",0.571278206521322,2.81254116114744,3.58752135283904,0.000503770098266404,0.115465178373933,-1.94129148788355,3.47874372764951
"Psmd14",0.226293516163528,6.25940137493032,3.47275964274584,0.000524311584392621,0.115931807742747,-1.0012976549205,3.46801829903277
"LOC121829511",-0.605363989390895,-0.351569618430378,-3.4980417568738,0.000525314626321805,0.115931807742747,-1.05864619325351,-3.46750466377965
"Bmp2",-1.17578350489357,4.5651397031191,-3.47194572462299,0.000525421272082846,0.115931807742747,-0.936280806082941,-3.46745010664588
"Tomm7",0.393507990332343,4.95106372390185,3.49157928580559,0.00052883817324781,0.115931807742747,-1.33104899768808,3.4657075504466
"Nr2f2",-0.471118692169168,6.51975585312239,-3.46709899125713,0.000532710557741099,0.115931807742747,-0.963584286676266,-3.46374534424911
"Zbtb20",-0.810220757989196,3.69363629788603,-3.45617794009613,0.000560647788143087,0.1190481077854,-0.972725807620538,-3.44997051309873
"Mlf1",0.458534303950256,3.70192959441519,3.45495561561194,0.000562411768315169,0.1190481077854,-0.975605309252102,3.44912237025466
"Cep250",-0.346826839092685,4.547238382585,-3.45512600785862,0.000563606729826446,0.1190481077854,-1.05740840706,-3.44854922489886
"LOC121825638",0.418097739308751,4.00028994252227,3.44700618328919,0.000581989545104248,0.121102395032793,-1.06016168021593,3.4398719155604
"Prpf38a",0.189724909404568,4.97474304590968,3.44204573526701,0.000585006978786836,0.121102395032793,-1.0213852244625,3.43847202535776
"novel_gene_NC_056008.1_29157",-0.983757980943899,-0.638600882141975,-3.47988278379474,0.000590195009442713,0.121102395032793,-1.27150324847154,-3.4360807611717
"LOC121822385",-0.274717590636507,6.39681351401747,-3.42749567378419,0.000621956123430846,0.12560799859429,-1.13777386289148,-3.42185438975341
"novel_gene_NC_056031.1_1950",0.376768417651852,4.30879088760199,3.42934004671037,0.000624126086056347,0.12560799859429,-1.15653597513597,3.42090727118443
"LOC121827362",0.210787020440171,3.74758656100777,3.42441269419827,0.000631237824712177,0.12560799859429,-1.08168257884588,3.41782455767405
"LOC107401814",0.684525655033297,0.168571436351039,3.50031632614567,0.000635473281354263,0.12560799859429,-1.77367196247847,3.41600393743284
"Mctp2",-0.6245883919052,4.93843242064818,-3.41225052667202,0.000652654004561745,0.126349959199657,-1.09027128993859,-3.40873267902926
"LOC102905298",-0.207806079944246,2.77537639778043,-3.41697328950008,0.000656338235228487,0.126349959199657,-1.10867990137634,-3.40719663804526
"Etfa",0.218647754287982,6.42141409914631,3.41005814950526,0.00065682039593231,0.126349959199657,-1.102057652577,3.40699620774789
"Acox2",1.0049061908272,0.128327031279487,3.42745760767021,0.000673738584015256,0.128457502589457,-1.24196672026433,3.40004867529547
"Mrps28",0.354476217101273,3.86953375664974,3.40266542954661,0.000686253337768029,0.129479135654172,-1.17483555639996,3.39501303274611
"LOC102922505",-1.18204314339965,0.774251379102194,-3.41267128970062,0.000691739656556797,0.129479135654172,-1.16855901676533,-3.39283233024358
"LOC102926913",0.443273222214816,7.52425566166778,3.39643454488527,0.000697126003057971,0.129479135654172,-1.18908197782588,3.39070694715397
"Mrps7",0.230958029756525,6.04178037242422,3.38846724240231,0.000710381889202391,0.130813485494577,-1.15740199587805,3.38554064316956
"Tmsb10",0.451512408555076,9.13221080172117,3.40783516147764,0.000718837764188057,0.131248810418913,-1.47244645933868,3.38229167575065
"novel_gene_NC_056008.1_24836",-0.411684046090773,0.60365401881122,-3.39546936927612,0.000736453904026464,0.133335288758405,-1.21502256943478,-3.37563560058952
"novel_gene_NC_056016.1_7575",-0.419576946700389,5.66030602245073,-3.37334161189737,0.000750513973478535,0.133542716016407,-1.19461134120026,-3.37042843501422
"LOC102908722",-1.08069726567713,0.832828353277484,-3.41675940165845,0.000756058330299612,0.133542716016407,-1.59384722855901,-3.3683999465543
"C5H5orf24",-0.247174034768909,5.36164785905651,-3.37323722996384,0.000756194539522008,0.133542716016407,-1.24846424134952,-3.36835028636268
"LOC121820870",-0.968076765336465,1.91609166940343,-3.38218817869069,0.000772597710829497,0.134928072853918,-1.33438395258757,-3.36242978738925
"novel_gene_NC_056014.1_23286",0.300367659760944,0.539119222827712,3.38475716764762,0.000786912528923933,0.134928072853918,-1.37764083564063,3.35735764561625
"Magoh",0.281008914458313,5.54922587946149,3.36256587858169,0.000788186248570916,0.134928072853918,-1.29585947464191,3.35691048971024
"C7H11orf1",0.476447319014019,1.58225999600664,3.36979051557961,0.000789089681113652,0.134928072853918,-1.22467428391186,3.35659373431677
"Zc3h8",0.253888506225566,4.30691480242756,3.36539159472905,0.00079551149197322,0.134955079484748,-1.36131815403493,3.35435181387808
"LOC102904622",0.667923354674171,0.147597213468878,3.40200675056445,0.000819536602845089,0.135331581538894,-1.69143604529489,3.34611073304513
"Ntpcr",0.477522224389997,1.94474842161677,3.3681358916978,0.000820808440037692,0.135331581538894,-1.4302642644419,3.34568074264556
"Hif1a",-0.273214636710962,6.39499339229708,-3.35121582860623,0.000820886850709052,0.135331581538894,-1.32031710613947,-3.34565425332618
"H6pd",-1.02257624090188,5.0667587477081,-3.34826544730034,0.000827407950468064,0.135331581538894,-1.29131315593964,-3.34345941743682
"Tomm6",0.395404920186135,6.0276225129812,3.35384851608136,0.00083015826619637,0.135331581538894,-1.42322097807113,3.34253853922477
"Tcf4",-0.3653488835192,5.25825216401615,-3.3430529185287,0.000838351049944473,0.135331581538894,-1.27391006995047,-3.33981205528418
"Armc9",-0.199590280121059,4.25051606824725,-3.33937565038171,0.000852427154772895,0.135331581538894,-1.25996657307391,-3.33518484733485
"novel_gene_NC_056010.1_4148",0.280746785680259,0.27830244124775,3.36326858522564,0.000861219043466828,0.135331581538894,-1.46497140346026,3.33233053097029
"Gosr2",0.182245495836231,6.73831451393042,3.33754414894714,0.000863091295726383,0.135331581538894,-1.35303617462961,3.33172618923902
"Akip1",0.262392755947168,5.66681218954398,3.33163117260881,0.000881754392765217,0.135331581538894,-1.3751317912537,3.325767520288
"Dpcd",0.356887789397848,4.04401335058492,3.35176172220003,0.000883012781527486,0.135331581538894,-1.61813319524264,3.32536996772293
"LOC102928721",0.322790817596805,1.58365186238023,3.33917799628789,0.000885631426099227,0.135331581538894,-1.33202118897844,3.32454436145628
"novel_gene_NC_056015.1_30162",0.290884447419244,1.22622997176457,3.33873013192422,0.000887428816528767,0.135331581538894,-1.30933381707399,3.3239789888958
"Rab11a",0.208614488880778,6.29024109577438,3.32588666192099,0.000890324481111726,0.135331581538894,-1.31171019565752,3.32307038083991
"novel_gene_NC_056016.1_2174",-0.668261143963928,0.782960632348262,-3.34657317408183,0.000893220648829968,0.135331581538894,-1.42667245728311,-3.32216435078774
"Ache",0.832679786262744,0.866827655649782,3.399792687912,0.000898232358322665,0.135331581538894,-1.97847164299229,3.32060291348732
"Mrpl14",0.333214184382234,4.95113715245644,3.32040046368403,0.000909079795375307,0.135341968628588,-1.31752008256245,3.3172507769256
"LOC121827885",-0.31377666526911,1.99916354721754,-3.33139629593797,0.000911362998587498,0.135341968628588,-1.37868985913396,-3.31654993349837
"Lingo1",-0.868032924890301,0.113858363448797,-3.36079823876054,0.000917146782073514,0.135341968628588,-1.64906967804019,-3.31478182040928
"Phlda1",-0.672988037596269,2.79400272191072,-3.31743580841343,0.000935219983729248,0.137070167003038,-1.31264899761672,-3.30932263848127
"novel_gene_NC_056011.1_6356",0.274883868315198,0.10227593760782,3.32389520659852,0.000960082523642311,0.139249522299754,-1.40005514846912,3.30197025038941
"novel_gene_NC_056017.1_12655",-1.58950771502196,3.16537185357795,-3.31123974836514,0.000968964045482385,0.139249522299754,-1.42254423775149,-3.29938649195324
"Mideas",-0.281185672806832,6.00967790738003,-3.30349196945369,0.00096947915270193,0.139249522299754,-1.40821954232281,-3.29923731388919
"Rhoj",-1.01155515450958,3.90306492902556,-3.3011208723381,0.000991753629987036,0.141505509656097,-1.42607232910532,-3.29285569302527
"Adam33",-1.3710460011303,2.68525689364614,-3.30488220259555,0.00101344899396568,0.142864600486611,-1.52723309737454,-3.28676630433836
"Echs1",0.300897188532815,5.16965311762989,3.29265240370623,0.00101454090853802,0.142864600486611,-1.46586934515041,3.28646302874473
"novel_gene_NC_056021.1_6500",-1.02901825285576,1.68587198983483,-3.30204164514077,0.00102723726516267,0.143447413568456,-1.49707617719172,-3.28295866557633
"LOC121828793",-0.339702560695439,2.96623884058157,-3.30176933326023,0.00103755195965611,0.143447413568456,-1.61454372248224,-3.28014106088668
"Il2rb",-1.02416604618577,5.20579235814724,-3.28343023210156,0.00103865381836524,0.143447413568456,-1.42513469030968,-3.27984160671778
"LOC102921505",0.269312622852993,3.0014565466898,3.28430381308122,0.00105933978539523,0.145372456537199,-1.45968630521586,3.27427362659222
"novel_gene_NC_056013.1_19847",0.281142338550946,1.99067391056069,3.29449480786018,0.0010681423110134,0.145652696777111,-1.60259175655011,3.27193473292021
"Prss36",0.41204498043647,2.24221620760555,3.28243640336075,0.00107960163437492,0.146289416431494,-1.48968268182127,3.26891648083375
"novel_gene_NC_056025.1_8132",-1.33123047295929,4.56811747548374,-3.2675994119933,0.00110027292095017,0.146657769614885,-1.44145655443814,-3.26354607515424
"Stxbp1",-1.05903817129753,4.82259579367024,-3.26481685899296,0.00110846999746604,0.146657769614885,-1.44878974635302,-3.26144227357851
"Eed",0.230007236492944,5.96037478591289,3.26459820216114,0.00110935101493891,0.146657769614885,-1.4819720835286,3.26121701498734
"Slit1",-1.16995424027731,0.671742387627842,-3.34446218013983,0.00111228954280234,0.146657769614885,-2.11333629779235,-3.26046688615419
"Sh3pxd2b",-0.630095977268129,5.94566014228659,-3.26182033945856,0.00112210650965935,0.146657769614885,-1.49873871124365,-3.25797409038763
"Pdlim4",-0.8035248869421,0.386470906251052,-3.30562743024934,0.00112316231081253,0.146657769614885,-1.81277741812339,-3.25770719573595
"Aamdc",0.349515995382712,3.11978636880862,3.2556638528352,0.00115712638311903,0.149867780681942,-1.45353018746948,3.24924286778719
"Dmac1",0.432582150276906,3.63540865324663,3.25989904402767,0.00116165789621185,0.149867780681942,-1.58538241390786,3.24813096272331
"Ypel4",0.753909308641782,3.54944665070749,3.26041855679322,0.00117179381418732,0.150275581706344,-1.63117545693401,3.24565833504173
"Smim22",0.470661885587359,2.60659512134077,3.25003156945975,0.00118661919363025,0.15127639364949,-1.47114958433528,3.24207709044357
"Pcdh7",-1.50757702293921,4.12623784270772,-3.24723601025866,0.00119382220429997,0.151299408186135,-1.5294211955877,-3.24035201657287
"Bmp3",0.500760233320679,0.8684203058284,3.25574080407296,0.00120265873356029,0.151527967336588,-1.54216076784732,3.23824881215877
"Cops5",0.199346812551566,6.22556303643873,3.23852485426579,0.00121592061090784,0.152157502660922,-1.54453989011671,3.23511895601489
"Psmc6",0.205647532328721,5.85345053155636,3.2367280443838,0.0012283560824882,0.152157502660922,-1.57264566907414,3.23221264958252
"LOC121831785",-0.948233425989099,-0.591406355335419,-3.27390885182994,0.00122884221225345,0.152157502660922,-1.74181605641221,-3.232099588497
"novel_gene_NC_056010.1_18875",-0.343416489166518,3.59448032458581,-3.24574555431536,0.0012560595822959,0.153211042977256,-1.73791417882878,-3.22583451610114
"novel_gene_NC_056009.1_41658",-1.14913066663259,4.76938740486462,-3.22789090026863,0.00126655684879431,0.153211042977256,-1.56092354169964,-3.22345163518989
"Accs",0.308565953038734,3.05109804977245,3.22998432028155,0.00126722741096921,0.153211042977256,-1.5185467351588,3.22330003778061
"Ssbp1",0.256115768707575,5.11522867354205,3.22583951375397,0.00127269079561184,0.153211042977256,-1.57317995696588,3.2220676549424
"Igfbp3",-1.22925003125457,6.16989827320744,-3.22682102365643,0.00127290678546896,0.153211042977256,-1.59733914643127,-3.22201903425152
"Zfp36l1",-0.680170388003684,5.14260428689072,-3.22403941339115,0.00129526905830186,0.154605594633689,-1.63546846644953,-3.21702589864098
"LOC121825080",-0.418804176842024,7.11487647045275,-3.21909417908215,0.00129884486556963,0.154605594633689,-1.5645760267386,-3.21623486730779
"Trps1",-0.793102015545628,1.61902087731197,-3.22744224839524,0.00130864229985471,0.154731653262149,-1.56932739708758,-3.21407775623181
"Dera",0.238930660658421,5.65040375602364,3.22134114291017,0.00131426746562883,0.154731653262149,-1.67364347952415,3.21284598335242
"novel_gene_NC_056010.1_2143",0.293136756626483,1.99959332307434,3.21769280330294,0.00133746297692605,0.155921624157387,-1.55518377913334,3.20781759189096
"LOC121827102",-0.294524841820731,2.25555164131722,-3.23466246019157,0.00133884894263712,0.155921624157387,-1.80897669719427,-3.20751969198694
"novel_gene_NC_056026.1_13628",-0.340810694895358,2.16003968341109,-3.2140844796098,0.00135217580670796,0.156627030943672,-1.56008201253645,-3.20466964268189
"Wdr5b",0.249679281178132,2.20188010783426,3.21192085133422,0.00136142973786966,0.156855634772202,-1.56704931277553,3.20270582459059
"Pdgfra",-0.69934874329371,6.97790013993064,-3.20261986291653,0.00138394634353319,0.157904798885941,-1.64395973307987,-3.19797842448382
"Mbd5",-0.171383218923703,4.00966234819813,-3.20376274647871,0.00139411156172282,0.157904798885941,-1.6593811913657,-3.19586741902009
"novel_gene_NC_056010.1_2482",0.304796168900088,3.90932155252213,3.19668557864405,0.00141630868280302,0.157904798885941,-1.62206300113354,3.19130665670188
"LOC102912674",0.444589545289234,1.98375946174049,3.23105813139414,0.00142075541778987,0.157904798885941,-1.97628214539052,3.19040093224914
"novel_gene_NC_056017.1_3940",-1.28340237301908,1.22845326003447,-3.21457137269725,0.00142357488613312,0.157904798885941,-1.75758105532054,-3.18982800730037
"LOC102920748",-2.83613044303478,0.546841346206618,-3.23257872134042,0.00142606736154594,0.157904798885941,-1.88630735326192,-3.18932239882723
"Tusc2",0.257658208047704,4.53295928198636,3.19774155669036,0.00142680392418299,0.157904798885941,-1.70682592908244,3.18917314013172
"Snrpe",0.286770893752032,6.36686041773815,3.19264101854333,0.00142916852089852,0.157904798885941,-1.663136454359,3.18869445256203
"Nf1",-0.396140715713335,3.98071384535736,-3.18856875529538,0.00145757761910713,0.159146985646431,-1.6467297453202,-3.18299970670109
"Parp8",-0.818265265531711,0.844442425995369,-3.19854145807068,0.00145840289421349,0.159146985646431,-1.63328346583067,-3.18283581012671
"Thap3",0.300521550891528,3.10615453985865,3.18957898602832,0.00146681292169776,0.159146985646431,-1.65654357381325,3.18117046606353
"novel_gene_NC_056013.1_17356",-0.386538717268468,4.97733478839465,-3.18181389740637,0.00149913850043216,0.159146985646431,-1.72791408946976,-3.17485024199427
